posted_id,user_id,tweet_id
214338,63287,7703
214339,63272,7704
214340,63288,7705
214341,63256,7706
214342,63289,7707
214343,63290,7708
214344,63291,7709
214345,63292,7710
214346,63293,7711
214347,63294,7712
214348,63295,7713
214349,63296,7714
214350,63297,7715
214351,63298,7716
214352,63299,7717
214353,62148,7718
214354,63300,7719
214355,63301,7720
214356,63302,7721
214357,63303,7722
214358,63267,7723
214359,63304,7724
214360,63305,7725
214361,63306,7726
214362,63307,7727
214363,63308,7728
214364,63242,7729
214365,63309,7730
214366,63271,7731
214367,63310,7732
214368,63311,7733
214369,63312,7734
214370,63313,7735
214371,63314,7736
214372,63315,7737
214373,63316,7738
214374,63255,7739
214375,63317,7740
214376,63240,7741
214377,63318,7742
214378,63319,7743
214379,63320,7744
214380,63321,7745
214381,63322,7746
214382,63323,7747
214383,63324,7748
214384,63325,7749
214385,63326,7750
214386,63327,7751
214387,63328,7752
214388,63329,7753
214389,63330,7754
214390,62215,7755
214391,63331,7756
214392,63332,7757
214393,63333,7758
214394,63334,7759
214395,63335,7760
214396,63336,7761
214397,63337,7762
214398,63338,7763
214399,63339,7764
214400,63340,7765
214401,63341,7766
214402,63342,7767
214403,63343,7768
214404,63344,7769
214405,63345,7770
214406,63346,7771
214407,63344,7772
214408,63347,7773
214409,63348,7774
214410,63349,7775
214411,63350,7776
214412,63351,7777
214413,63352,7778
214414,63353,7779
214415,62159,7780
214416,63354,7781
214417,63355,7782
214418,63356,7783
214419,61798,7784
214420,63285,7785
214421,63357,7786
214422,63358,7787
214423,63359,7788
214424,63360,7789
214425,63361,7790
214426,63362,7791
214427,63363,7792
214428,63364,7793
214429,61843,7794
214430,63365,7795
214431,63366,7796
214432,63367,7797
214433,63368,7798
214434,63369,7799
214435,63249,7800
214436,59444,7801
214437,63370,7802
214438,63371,7803
214439,63372,7804
214440,63328,7805
214441,63373,7806
214442,63374,7807
214443,63375,7808
214444,63376,7809
214445,63377,7810
214446,63378,7811
214447,63379,7812
214448,63380,7813
214449,63381,7814
214450,63382,7815
214451,63383,7816
214452,63384,7817
214453,63385,7818
214454,63386,7819
214455,63387,7820
214456,63388,7821
214457,63389,7822
214458,63390,7823
214459,63391,7824
214460,63267,7825
214461,63392,7826
214462,63393,7827
214463,63394,7828
214464,63395,7829
214465,63396,7830
214466,63397,7831
214467,63398,7832
214468,63399,7833
214469,63400,7834
214470,61657,7835
214471,63401,7836
214472,63402,7837
214473,63403,7838
214474,63404,7839
214475,63405,7840
214476,63267,7841
214477,63406,7842
214478,63407,7843
214479,63408,7844
214480,63409,7845
214481,63353,7846
214482,63410,7847
214483,63411,7848
214484,63412,7849
214485,63413,7850
214486,63414,7851
214487,63415,7852
214488,63416,7853
214489,63417,7854
214490,63418,7855
214491,63419,7856
214492,63255,7857
214493,63420,7858
214494,63421,7859
214495,63422,7860
214496,63423,7861
214497,63424,7862
214498,63425,7863
214499,63426,7864
214500,63427,7865
214501,63428,7866
214502,63429,7867
214503,63427,7868
214504,63430,7869
214505,63431,7870
214506,63432,7871
214507,63433,7872
214508,63434,7873
214509,63257,7874
214510,63435,7875
214511,63436,7876
214512,63437,7877
214513,63438,7878
214514,63439,7879
214515,63440,7880
214516,63441,7881
214517,63442,7882
214518,63390,7883
214519,63437,7884
214520,63361,7885
214521,63443,7886
214522,63444,7887
214523,63445,7888
214524,63446,7889
214525,63447,7890
214526,63448,7891
214527,63449,7892
214528,63450,7893
214529,63451,7894
214530,63452,7895
214531,63453,7896
214532,58338,7897
214533,63454,7898
214534,63455,7899
214535,63456,7900
214536,63457,7901
214537,63458,7902
214538,63459,7903
214539,63460,7904
214540,63461,7905
214541,63462,7906
214542,63463,7907
214543,63255,7908
214544,63464,7909
214545,63465,7910
214546,63466,7911
214547,63467,7912
214548,63468,7913
214549,63469,7914
214550,63470,7915
214551,61592,7916
214552,63257,7917
214553,63471,7918
214554,63472,7919
214555,63240,7920
214556,63468,7921
214557,63473,7922
214558,63474,7923
214559,63475,7924
214560,63476,7925
214561,63477,7926
214562,61622,7927
214563,63478,7928
214564,63479,7929
214565,63240,7930
214566,63480,7931
214567,63481,7932
214568,63482,7933
214569,63483,7934
214570,63484,7935
214571,63485,7936
214572,63486,7937
214573,63356,7938
214574,63487,7939
214575,63488,7940
214576,63489,7941
214577,63423,7942
214578,63490,7943
214579,63491,7944
214580,63492,7945
214581,63475,7946
214582,63493,7947
214583,63494,7948
214584,63495,7949
214585,63496,7950
214586,63497,7951
214587,63498,7952
214588,63499,7953
214589,63500,7954
214590,63501,7955
214591,63502,7956
214592,63503,7957
214593,63504,7958
214594,63505,7959
214595,63506,7960
214596,63507,7961
214597,63508,7962
214598,63450,7963
214599,63509,7964
214600,63510,7965
214601,63511,7966
214602,62012,7967
214603,63512,7968
214604,63513,7969
214605,63477,7970
214606,63514,7971
214607,63515,7972
214608,63258,7973
214609,61889,7974
214610,63516,7975
214611,63517,7976
214612,63518,7977
214613,63497,7978
214614,63519,7979
214615,63520,7980
214616,63521,7981
214617,63522,7982
214618,63523,7983
214619,63524,7984
214620,63525,7985
214621,63526,7986
214622,63527,7987
214623,63528,7988
214624,63529,7989
214625,63530,7990
214626,63531,7991
214627,63532,7992
214628,63533,7993
214629,63534,7994
214630,63535,7995
214631,63536,7996
214632,63537,7997
214633,61811,7998
214634,63538,7999
214635,63539,8000
214636,63540,8001
214637,63541,8002
214638,63542,8003
214639,63543,8004
214640,63544,8005
214641,63542,8006
214642,63545,8007
214643,63546,8008
214644,63547,8009
214645,63548,8010
214646,63549,8011
214647,63550,8012
214648,63551,8013
214649,63552,8014
214650,63553,8015
214651,63554,8016
214652,63555,8017
214653,63556,8018
214654,63557,8019
214655,63558,8020
214656,63270,8021
214657,63559,8022
214658,63560,8023
214659,63561,8024
214660,63562,8025
214661,63563,8026
214662,63564,8027
214663,63565,8028
214664,63566,8029
214665,63340,8030
214666,63567,8031
214667,63568,8032
214668,63569,8033
214669,63570,8034
214670,63571,8035
214671,63572,8036
214672,63573,8037
214673,63574,8038
214674,63575,8039
214675,63576,8040
214676,63577,8041
214677,63578,8042
214678,63379,8043
214679,63579,8044
214680,63379,8045
214681,63580,8046
214682,63581,8047
214683,63582,8048
214684,63583,8049
214685,63584,8050
214686,63585,8051
214687,63379,8052
214688,63180,8053
214689,63586,8054
214690,63587,8055
214691,63588,8056
214692,63589,8057
214693,63590,8058
214694,63591,8059
214695,61966,8060
214696,63592,8061
214697,63593,8062
214698,63594,8063
214699,63595,8064
214700,63596,8065
214701,63597,8066
214702,63598,8067
214703,63599,8068
214704,63257,8069
214705,63600,8070
214706,63601,8071
214707,63602,8072
214708,63603,8073
214709,63186,8074
214710,63604,8075
214711,63605,8076
214712,63606,8077
214713,63434,8078
214714,63188,8079
214715,63607,8080
214716,63608,8081
214717,63609,8082
214718,63340,8083
214719,61823,8084
214720,63610,8085
214721,62159,8086
214722,63611,8087
214723,63612,8088
214724,63613,8089
214725,63614,8090
214726,63615,8091
214727,63616,8092
214728,63617,8093
214729,63618,8094
214730,63619,8095
214731,63620,8096
214732,63340,8097
214733,63621,8098
214734,63622,8099
214735,60530,8100
214736,63623,8101
214737,63624,8102
214738,63625,8103
214739,63626,8104
214740,63627,8105
214741,63628,8106
214742,63629,8107
214743,63630,8108
214744,63631,8109
214745,63632,8110
214746,63633,8111
214747,63634,8112
214748,63635,8113
214749,57908,8114
214750,63636,8115
214751,63476,8116
214752,63637,8117
214753,63379,8118
214754,63638,8119
214755,63180,8120
214756,62159,8121
214757,63248,8122
214758,63639,8123
214759,63180,8124
214760,63640,8125
214761,63641,8126
214762,63642,8127
214763,63643,8128
214764,63644,8129
214765,63645,8130
214766,63255,8131
214767,63646,8132
214768,63377,8133
214769,63647,8134
214770,63648,8135
214771,63649,8136
214772,63650,8137
214773,63651,8138
214774,63652,8139
214775,63545,8140
214776,63653,8141
214777,63654,8142
214778,63655,8143
214779,63656,8144
214780,63657,8145
214781,63658,8146
214782,63659,8147
214783,63660,8148
214784,63661,8149
214785,63379,8150
214786,57148,8151
214787,63662,8152
214788,63663,8153
214789,63664,8154
214790,63665,8155
214791,63666,8156
214792,63667,8157
214793,63668,8158
214794,63669,8159
214795,63670,8160
214796,63671,8161
214797,63184,8162
214798,62087,8163
214799,63672,8164
214800,63673,8165
214801,63674,8166
214802,63271,8167
214803,63675,8168
214804,63676,8169
214805,63677,8170
214806,63678,8171
214807,63679,8172
214808,63680,8173
214809,63681,8174
214810,63682,8175
214811,63683,8176
214812,63684,8177
214813,63685,8178
214814,57495,8179
214815,63686,8180
214816,63687,8181
214817,63688,8182
214818,63689,8183
214819,63690,8184
214820,63261,8185
214821,63691,8186
214822,63692,8187
214823,63693,8188
214824,63694,8189
214825,63695,8190
214826,63696,8191
214827,63697,8192
214828,63249,8193
214829,63698,8194
214830,63698,8195
214831,63699,8196
214832,63700,8197
214833,63701,8198
214834,63702,8199
214835,63267,8200
214836,63421,8201
214837,63271,8202
214838,63703,8203
214839,63704,8204
214840,63705,8205
214841,63249,8206
214842,63706,8207
214843,63267,8208
214844,63707,8209
214845,63708,8210
214846,63709,8211
214847,63710,8212
214848,63711,8213
214849,62159,8214
214850,63712,8215
214851,63713,8216
214852,63714,8217
214853,63188,8218
214854,63715,8219
214855,63716,8220
214856,63717,8221
214857,63718,8222
214858,63719,8223
214859,63720,8224
214860,58058,8225
214861,63721,8226
214862,63722,8227
214863,63723,8228
214864,63724,8229
214865,63725,8230
214866,63726,8231
214867,63727,8232
214868,63728,8233
214869,63729,8234
214870,63730,8235
214871,63731,8236
214872,63732,8237
214873,63173,8238
214874,63733,8239
214875,63734,8240
214876,61770,8241
214877,63735,8242
214878,63736,8243
214879,63624,8244
214880,61722,8245
214881,63737,8246
214882,63738,8247
214883,63739,8248
214884,63740,8249
214885,63741,8250
214886,63742,8251
214887,63743,8252
214888,63744,8253
214889,63745,8254
214890,63746,8255
214891,63747,8256
214892,63748,8257
214893,63749,8258
214894,63750,8259
214895,63751,8260
214896,63267,8261
214897,63752,8262
214898,63753,8263
214899,63754,8264
214900,63755,8265
214901,63756,8266
214902,63196,8267
214903,63270,8268
214904,63757,8269
214905,63758,8270
214906,63759,8271
214907,63760,8272
214908,63761,8273
214909,63762,8274
214910,63763,8275
214911,63764,8276
214912,63765,8277
214913,63766,8278
214914,63767,8279
214915,63249,8280
214916,63584,8281
214917,63768,8282
214918,63769,8283
214919,63770,8284
214920,63771,8285
214921,63772,8286
214922,63773,8287
214923,63271,8288
214924,63774,8289
214925,63476,8290
214926,63271,8291
214927,63775,8292
214928,63776,8293
214929,62159,8294
214930,63257,8295
214931,63777,8296
214932,63778,8297
214933,63249,8298
214934,62159,8299
214935,63779,8300
214936,63780,8301
214937,63781,8302
214938,63782,8303
214939,63783,8304
214940,63784,8305
214941,63785,8306
214942,63786,8307
214943,63787,8308
214944,63788,8309
214945,63789,8310
214946,63790,8311
214947,63791,8312
214948,63792,8313
214949,63793,8314
214950,63794,8315
214951,63795,8316
214952,63796,8317
214953,63797,8318
214954,63798,8319
214955,63799,8320
214956,63800,8321
214957,63801,8322
214958,63802,8323
214959,63803,8324
214960,63804,8325
214961,63805,8326
214962,63806,8327
214963,63807,8328
214964,63808,8329
214965,63809,8330
214966,63810,8331
214967,63811,8332
214968,63795,8333
214969,63812,8334
214970,63813,8335
214971,63814,8336
214972,63815,8337
214973,63816,8338
214974,63817,8339
214975,63818,8340
214976,63819,8341
214977,63820,8342
214978,63821,8343
214979,63457,8344
214980,63822,8345
214981,63823,8346
214982,63824,8347
214983,63825,8348
214984,63826,8349
214985,63827,8350
214986,63828,8351
214987,63829,8352
214988,63830,8353
214989,63831,8354
214990,63832,8355
214991,63833,8356
214992,63834,8357
214993,63835,8358
214994,63836,8359
214995,63837,8360
214996,63838,8361
214997,63839,8362
214998,63840,8363
214999,63841,8364
215000,63842,8365
215001,63843,8366
215002,63844,8367
215003,57594,8368
215004,63845,8369
215005,63846,8370
215006,63847,8371
215007,63848,8372
215008,63849,8373
215009,63850,8374
215010,63851,8375
215011,63852,8376
215012,63853,8377
215013,63854,8378
215014,63855,8379
215015,63856,8380
215016,63857,8381
215017,63858,8382
215018,63859,8383
215019,63860,8384
215020,63861,8385
215021,63862,8386
215022,58712,8387
215023,63863,8388
215024,61907,8389
215025,63864,8390
215026,63865,8391
215027,63866,8392
215028,63867,8393
215029,57395,8394
215030,63868,8395
215031,63869,8396
215032,63870,8397
215033,63871,8398
215034,63872,8399
215035,63873,8400
215036,63874,8401
215037,63875,8402
215038,63876,8403
215039,63877,8404
215040,63878,8405
215041,63879,8406
215042,63880,8407
215043,63881,8408
215044,63882,8409
215045,63883,8410
215046,63884,8411
215047,63885,8412
215048,63886,8413
215049,63887,8414
215050,63888,8415
215051,63889,8416
215052,63890,8417
215053,63891,8418
215054,63892,8419
215055,63893,8420
215056,63894,8421
215057,63895,8422
215058,63896,8423
215059,63897,8424
215060,63898,8425
215061,63899,8426
215062,63900,8427
215063,63901,8428
215064,63902,8429
215065,63903,8430
215066,63904,8431
215067,63905,8432
215068,63906,8433
215069,63907,8434
215070,63908,8435
215071,59463,8436
215072,63909,8437
215073,63910,8438
215074,63911,8439
215075,63912,8440
215076,63913,8441
215077,63914,8442
215078,63915,8443
215079,63916,8444
215080,63917,8445
215081,63918,8446
215082,63919,8447
215083,63920,8448
215084,63921,8449
215085,63922,8450
215086,63923,8451
215087,63924,8452
215088,63925,8453
215089,63926,8454
215090,63927,8455
215091,63928,8456
215092,63929,8457
215093,63930,8458
215094,63931,8459
215095,63932,8460
215096,63933,8461
215097,63934,8462
215098,63142,8463
215099,58792,8464
215100,63935,8465
215101,63936,8466
215102,63937,8467
215103,58174,8468
215104,57469,8469
215105,63938,8470
215106,63939,8471
215107,63940,8472
215108,63941,8473
215109,63942,8474
215110,63943,8475
215111,63944,8476
215112,63945,8477
215113,63946,8478
215114,63947,8479
215115,63948,8480
215116,63949,8481
215117,63950,8482
215118,63951,8483
215119,63952,8484
215120,63953,8485
215121,63954,8486
215122,63955,8487
215123,63956,8488
215124,63957,8489
215125,63958,8490
215126,63959,8491
215127,63960,8492
215128,63961,8493
215129,63962,8494
215130,63963,8495
215131,63964,8496
215132,63965,8497
215133,63966,8498
215134,63967,8499
215135,63968,8500
215136,63969,8501
215137,63970,8502
215138,63971,8503
215139,63972,8504
215140,63973,8505
215141,63974,8506
215142,63975,8507
215143,63976,8508
215144,63977,8509
215145,63978,8510
215146,63979,8511
215147,63980,8512
215148,63981,8513
215149,63982,8514
215150,63983,8515
215151,63984,8516
215152,63985,8517
215153,60023,8518
215154,63986,8519
215155,63987,8520
215156,63988,8521
215157,63989,8522
215158,63990,8523
215159,63991,8524
215160,63992,8525
215161,63993,8526
215162,63994,8527
215163,63995,8528
215164,63996,8529
215165,63997,8530
215166,63998,8531
215167,63999,8532
215168,61189,8533
215169,64000,8534
215170,64001,8535
215171,64002,8536
215172,64003,8537
215173,63853,8538
215174,64004,8539
215175,64005,8540
215176,64006,8541
215177,64007,8542
215178,64008,8543
215179,64009,8544
215180,64010,8545
215181,64011,8546
215182,64012,8547
215183,64013,8548
215184,61798,8549
215185,64014,8550
215186,64015,8551
215187,64016,8552
215188,64017,8553
215189,64018,8554
215190,59407,8555
215191,64019,8556
215192,64020,8557
215193,64021,8558
215194,64022,8559
215195,64023,8560
215196,64024,8561
215197,64025,8562
215198,64026,8563
215199,64027,8564
215200,64028,8565
215201,64029,8566
215202,64030,8567
215203,64031,8568
215204,64032,8569
215205,64033,8570
215206,64034,8571
215207,64035,8572
215208,64036,8573
215209,64037,8574
215210,64038,8575
215211,64039,8576
215212,64040,8577
215213,64041,8578
215214,64002,8579
215215,64042,8580
215216,64043,8581
215217,64044,8582
215218,64045,8583
215219,64046,8584
215220,64047,8585
215221,64048,8586
215222,64049,8587
215223,64050,8588
215224,64051,8589
215225,64052,8590
215226,64053,8591
215227,64054,8592
215228,64055,8593
215229,64056,8594
215230,64057,8595
215231,64058,8596
215232,64059,8597
215233,64060,8598
215234,64061,8599
215235,64062,8600
215236,64063,8601
215237,64064,8602
215238,64065,8603
215239,64066,8604
215240,64067,8605
215241,64068,8606
215242,64069,8607
215243,64070,8608
215244,64071,8609
215245,64072,8610
215246,64073,8611
215247,64074,8612
215248,64075,8613
215249,64076,8614
215250,64077,8615
215251,64078,8616
215252,64079,8617
215253,64080,8618
215254,64081,8619
215255,64082,8620
215256,64083,8621
215257,64084,8622
215258,64085,8623
215259,64086,8624
215260,64087,8625
215261,59348,8626
215262,64088,8627
215263,64089,8628
215264,64090,8629
215265,64091,8630
215266,64092,8631
215267,64093,8632
215268,64094,8633
215269,64095,8634
215270,57662,8635
215271,58338,8636
215272,64096,8637
215273,64097,8638
215274,64098,8639
215275,64099,8640
215276,64100,8641
215277,64101,8642
215278,64102,8643
215279,64103,8644
215280,64104,8645
215281,64105,8646
215282,64106,8647
215283,64107,8648
215284,64108,8649
215285,64109,8650
215286,64110,8651
215287,64111,8652
215288,64112,8653
215289,64113,8654
215290,64114,8655
215291,64115,8656
215292,64116,8657
215293,64117,8658
215294,64118,8659
215295,64119,8660
215296,64120,8661
215297,64121,8662
215298,64122,8663
215299,64123,8664
215300,64124,8665
215301,64125,8666
215302,64126,8667
215303,64127,8668
215304,64128,8669
215305,61745,8670
215306,64129,8671
215307,64130,8672
215308,64131,8673
215309,64132,8674
215310,64133,8675
215311,64134,8676
215312,64135,8677
215313,64136,8678
215314,64137,8679
215315,64138,8680
215316,64139,8681
215317,64140,8682
215318,64141,8683
215319,64142,8684
215320,64143,8685
215321,64144,8686
215322,64145,8687
215323,64146,8688
215324,64147,8689
215325,64148,8690
215326,64149,8691
215327,64150,8692
215328,64151,8693
215329,64152,8694
215330,64153,8695
215331,64154,8696
215332,64155,8697
215333,64156,8698
215334,64157,8699
215335,64158,8700
215336,64159,8701
215337,64160,8702
215338,64161,8703
215339,64162,8704
215340,64163,8705
215341,64164,8706
215342,64165,8707
215343,64166,8708
215344,64167,8709
215345,64168,8710
215346,64169,8711
215347,64170,8712
215348,64171,8713
215349,64172,8714
215350,59410,8715
215351,64173,8716
215352,64174,8717
215353,64175,8718
215354,64176,8719
215355,64177,8720
215356,64178,8721
215357,64179,8722
215358,64180,8723
215359,64181,8724
215360,64182,8725
215361,64183,8726
215362,64184,8727
215363,64185,8728
215364,64186,8729
215365,64187,8730
215366,64188,8731
215367,64189,8732
215368,64190,8733
215369,64191,8734
215370,64192,8735
215371,64193,8736
215372,64194,8737
215373,64195,8738
215374,64196,8739
215375,64197,8740
215376,64198,8741
215377,64199,8742
215378,64200,8743
215379,64201,8744
215380,64202,8745
215381,64203,8746
215382,64204,8747
215383,64205,8748
215384,64206,8749
215385,64207,8750
215386,64208,8751
215387,64209,8752
215388,64210,8753
215389,64211,8754
215390,64212,8755
215391,64213,8756
215392,64214,8757
215393,64215,8758
215394,64216,8759
215395,64217,8760
215396,64218,8761
215397,64219,8762
215398,64220,8763
215399,64221,8764
215400,58259,8765
215401,64222,8766
215402,64223,8767
215403,64224,8768
215404,64225,8769
215405,64226,8770
215406,64227,8771
215407,64228,8772
215408,64229,8773
215409,64230,8774
215410,64231,8775
215411,64232,8776
215412,64233,8777
215413,64234,8778
215414,64235,8779
215415,58972,8780
215416,64236,8781
215417,64237,8782
215418,58259,8783
215419,64238,8784
215420,64239,8785
215421,64240,8786
215422,64241,8787
215423,64242,8788
215424,64243,8789
215425,63795,8790
215426,64244,8791
215427,64245,8792
215428,64246,8793
215429,64247,8794
215430,64248,8795
215431,64249,8796
215432,64250,8797
215433,59386,8798
215434,64251,8799
215435,64252,8800
215436,64253,8801
215437,64254,8802
215438,64255,8803
215439,64256,8804
215440,64257,8805
215441,64258,8806
215442,64259,8807
215443,64260,8808
215444,64261,8809
215445,64262,8810
215446,64263,8811
215447,64264,8812
215448,64265,8813
215449,64266,8814
215450,64267,8815
215451,64268,8816
215452,64269,8817
215453,64270,8818
215454,64271,8819
215455,64272,8820
215456,64273,8821
215457,64274,8822
215458,64275,8823
215459,64276,8824
215460,64277,8825
215461,64278,8826
215462,64279,8827
215463,64280,8828
215464,64281,8829
215465,64282,8830
215466,64283,8831
215467,64284,8832
215468,64285,8833
215469,64286,8834
215470,64287,8835
215471,64288,8836
215472,64289,8837
215473,64290,8838
215474,64291,8839
215475,64292,8840
215476,64293,8841
215477,64294,8842
215478,64295,8843
215479,64296,8844
215480,64297,8845
215481,64298,8846
215482,64299,8847
215483,64300,8848
215484,64301,8849
215485,64302,8850
215486,64303,8851
215487,64304,8852
215488,64305,8853
215489,64306,8854
215490,64307,8855
215491,64308,8856
215492,64309,8857
215493,64310,8858
215494,64311,8859
215495,64312,8860
215496,64313,8861
215497,64314,8862
215498,64315,8863
215499,64316,8864
215500,64317,8865
215501,64318,8866
215502,64319,8867
215503,64320,8868
215504,64321,8869
215505,64322,8870
215506,60078,8871
215507,64323,8872
215508,64324,8873
215509,64325,8874
215510,64326,8875
215511,64327,8876
215512,58597,8877
215513,64328,8878
215514,64329,8879
215515,64330,8880
215516,64331,8881
215517,64332,8882
215518,64333,8883
215519,64334,8884
215520,64335,8885
215521,64336,8886
215522,64337,8887
215523,57967,8888
215524,64338,8889
215525,64339,8890
215526,64340,8891
215527,64341,8892
215528,64342,8893
215529,64343,8894
215530,64344,8895
215531,64345,8896
215532,64346,8897
215533,64347,8898
215534,64348,8899
215535,64349,8900
215536,64350,8901
215537,64351,8902
215538,64352,8903
215539,64353,8904
215540,64354,8905
215541,64355,8906
215542,64356,8907
215543,64357,8908
215544,64358,8909
215545,64359,8910
215546,64360,8911
215547,64361,8912
215548,64362,8913
215549,64363,8914
215550,64364,8915
215551,64365,8916
215552,64366,8917
215553,64367,8918
215554,61751,8919
215555,64368,8920
215556,64369,8921
215557,64370,8922
215558,64371,8923
215559,64372,8924
215560,64373,8925
215561,64374,8926
215562,64375,8927
215563,64376,8928
215564,64377,8929
215565,64378,8930
215566,64379,8931
215567,64380,8932
215568,64381,8933
215569,64382,8934
215570,64383,8935
215571,64384,8936
215572,64385,8937
215573,64386,8938
215574,64387,8939
215575,64388,8940
215576,64389,8941
215577,64390,8942
215578,64391,8943
215579,64392,8944
215580,64393,8945
215581,64394,8946
215582,64395,8947
215583,64396,8948
215584,64397,8949
215585,64398,8950
215586,64399,8951
215587,64400,8952
215588,64401,8953
215589,64402,8954
215590,64403,8955
215591,64404,8956
215592,64405,8957
215593,64406,8958
215594,64407,8959
215595,64408,8960
215596,64409,8961
215597,64410,8962
215598,64411,8963
215599,64412,8964
215600,64413,8965
215601,64414,8966
215602,64415,8967
215603,64416,8968
215604,64417,8969
215605,56677,8970
215606,64418,8971
215607,64419,8972
215608,64420,8973
215609,64421,8974
215610,64422,8975
215611,64423,8976
215612,64424,8977
215613,64425,8978
215614,64426,8979
215615,64427,8980
215616,64428,8981
215617,64429,8982
215618,64430,8983
215619,64431,8984
215620,64432,8985
215621,64433,8986
215622,64434,8987
215623,64435,8988
215624,64436,8989
215625,64437,8990
215626,64438,8991
215627,64439,8992
215628,64440,8993
215629,64441,8994
215630,64442,8995
215631,64443,8996
215632,64444,8997
215633,64445,8998
215634,64446,8999
215635,64447,9000
215636,64448,9001
215637,64449,9002
215638,64450,9003
215639,64451,9004
215640,64452,9005
215641,64453,9006
215642,64454,9007
215643,58175,9008
215644,64455,9009
215645,64456,9010
215646,64457,9011
215647,64458,9012
215648,64459,9013
215649,64460,9014
215650,64461,9015
215651,64462,9016
215652,64463,9017
215653,64464,9018
215654,64465,9019
215655,64466,9020
215656,64467,9021
215657,64468,9022
215658,64469,9023
215659,64470,9024
215660,64471,9025
215661,64472,9026
215662,64473,9027
215663,64474,9028
215664,64475,9029
215665,64476,9030
215666,64477,9031
215667,64478,9032
215668,64479,9033
215669,64480,9034
215670,64481,9035
215671,64482,9036
215672,59438,9037
215673,64483,9038
215674,64484,9039
215675,60420,9040
215676,64485,9041
215677,64486,9042
215678,64487,9043
215679,64488,9044
215680,64489,9045
215681,64490,9046
215682,64491,9047
215683,64492,9048
215684,64493,9049
215685,64494,9050
215686,64495,9051
215687,64496,9052
215688,64497,9053
215689,64498,9054
215690,64499,9055
215691,64500,9056
215692,64501,9057
215693,64502,9058
215694,64503,9059
215695,64504,9060
215696,64505,9061
215697,64506,9062
215698,64507,9063
215699,64508,9064
215700,64509,9065
215701,64510,9066
215702,64511,9067
215703,64512,9068
215704,64513,9069
215705,64514,9070
215706,64515,9071
215707,64516,9072
215708,64517,9073
215709,64518,9074
215710,64519,9075
215711,64520,9076
215712,64521,9077
215713,64522,9078
215714,64523,9079
215715,59614,9080
215716,64524,9081
215717,64525,9082
215718,64526,9083
215719,64527,9084
215720,64528,9085
215721,64529,9086
215722,64530,9087
215723,64531,9088
215724,64532,9089
215725,64533,9090
215726,64534,9091
215727,64535,9092
215728,64536,9093
215729,64476,9094
215730,64537,9095
215731,64538,9096
215732,64539,9097
215733,64540,9098
215734,64541,9099
215735,64542,9100
215736,64543,9101
215737,64544,9102
215738,64545,9103
215739,64546,9104
215740,64547,9105
215741,64548,9106
215742,64549,9107
215743,64550,9108
215744,62110,9109
215745,64551,9110
215746,64552,9111
215747,64553,9112
215748,64554,9113
215749,64463,9114
215750,64555,9115
215751,64556,9116
215752,64557,9117
215753,64558,9118
215754,64559,9119
215755,64560,9120
215756,64515,9121
215757,64561,9122
215758,60420,9123
215759,64562,9124
215760,64563,9125
215761,64564,9126
215762,59485,9127
215763,64565,9128
215764,64566,9129
215765,64567,9130
215766,64568,9131
215767,64569,9132
215768,56812,9133
215769,64570,9134
215770,64571,9135
215771,64572,9136
215772,64573,9137
215773,64574,9138
215774,64575,9139
215775,64576,9140
215776,64577,9141
215777,64578,9142
215778,64579,9143
215779,64580,9144
215780,64581,9145
215781,64582,9146
215782,64583,9147
215783,64477,9148
215784,64584,9149
215785,64585,9150
215786,64586,9151
215787,64587,9152
215788,64588,9153
215789,57594,9154
215790,64589,9155
215791,64590,9156
215792,64591,9157
215793,64592,9158
215794,64593,9159
215795,64594,9160
215796,64595,9161
215797,64596,9162
215798,64597,9163
215799,64598,9164
215800,59420,9165
215801,64599,9166
215802,64600,9167
215803,64601,9168
215804,64602,9169
215805,64603,9170
215806,64604,9171
215807,64599,9172
215808,64605,9173
215809,64606,9174
215810,64607,9175
215811,64608,9176
215812,64609,9177
215813,64610,9178
215814,64611,9179
215815,57662,9180
215816,64612,9181
215817,64613,9182
215818,64614,9183
215819,64615,9184
215820,64616,9185
215821,64617,9186
215822,64618,9187
215823,64619,9188
215824,64620,9189
215825,64621,9190
215826,64622,9191
215827,64623,9192
215828,64624,9193
215829,64625,9194
215830,64626,9195
215831,64627,9196
215832,64628,9197
215833,64540,9198
215834,64617,9199
215835,64629,9200
215836,64630,9201
215837,64631,9202
215838,64632,9203
215839,64633,9204
215840,61573,9205
215841,64634,9206
215842,64635,9207
215843,64636,9208
215844,64637,9209
215845,64638,9210
215846,64639,9211
215847,64640,9212
215848,64641,9213
215849,64642,9214
215850,64643,9215
215851,64644,9216
215852,64645,9217
215853,64646,9218
215854,64647,9219
215855,64648,9220
215856,64649,9221
215857,64650,9222
215858,64651,9223
215859,64652,9224
215860,64653,9225
215861,64654,9226
215862,64540,9227
215863,64655,9228
215864,64589,9229
215865,64656,9230
215866,64657,9231
215867,64658,9232
215868,64659,9233
215869,64660,9234
215870,64661,9235
215871,62177,9236
215872,64662,9237
215873,64663,9238
215874,64664,9239
215875,64665,9240
215876,64666,9241
215877,64667,9242
215878,60102,9243
215879,64668,9244
215880,64669,9245
215881,64670,9246
215882,64671,9247
215883,57662,9248
215884,64672,9249
215885,64673,9250
215886,64674,9251
215887,64675,9252
215888,64676,9253
215889,64677,9254
215890,64678,9255
