tweet_id,event_id,eventType,text,date,user_id,annotation_postPriority
5623,9,flood,RT @ToddGallant: More help from @canadianforces ... rolling down hwy QEII. Impressive sight. #calgary thanks you. #yycflood,,,Low
5624,9,flood,"?Need some 1 to root 4 @PGATOUR: Reminder: Leader @GrahamDeLaet is donating $1,000 per birdie and $2,500 per eagle to Alberta flood relief",,,Low
5625,9,flood,"The Walking Dead - Calgary AB ?@tvchick13: Wow. Just, wow. #yyc #abflood Photo courtesy J Dowd. http://t.co/MK1xkBhnH0?",,,Low
5626,9,flood,RT @Eric_Doherty: #Enbridge shuts #tarsands pipelines after spill likely caused by #abflood http://t.co/Hj1O5VgNd7  #Cdnpoli #abpoli #clima?,,,Low
5627,9,flood,Alberta Environment charts compare Elbow River flow at Bragg Creek during the floods of 2005 and 2013 http://t.co/ixb6ln5g3u,,,Low
5628,9,flood,"RT @JenTryon: One of many basements we saw this morning in Calgary. #yycfloods Here stories of return, tonight on Global http://t.co/dHuWg5?",,,Low
5629,9,flood,"RT @Daorcey: ""Thank you for trying to unflood Calgary."" Drawings like this hang in Emergency Ops Centre. #yycflood http://t.co/IUXuVFgUB3",,,Low
5630,9,flood,RT @bpincott: RT Collecting donations in Lakeview today for First Nations impacted by #yycflood #yychelps http://t.co/4ufEOD1nav #yycW11 #y?,,,Low
5631,9,flood,"RCMP urge caution, patience for those crossing the Trans-Canada bridge at Medicine Hat. Only one lane open each way #abflood",,,High
5632,9,flood,Donations made to @RedCrossAB and @CalgaryHumane please do your part tweeps and assist #yyc #yycflood,,,Low
5633,9,flood,#Calgary! Here is your @CalgaryPolice #Hawc helicopter patrolling the downtown core last night.  #YYcflood http://t.co/twBoaZOSvM,,,Low
5634,9,flood,RT @MetroAnnalise: View from my office window. Lots of debris in North Saskatchewan River in #yeg #abflood http://t.co/D7qF6i7Lo0,,,Low
5635,9,flood,RT @cityofcalgary: For a list of communities where mandatory evacuations are still in place visit: http://t.co/CvyoULoQIb #yycflood,,,Medium
5636,9,flood,"Let's pull together for our city, #JamaicaYYC!

Check out Volunteer Calgary's 'Flood Donation Drop Off Points and... http://t.co/7XPVFFFQBE",,,Low
5637,9,flood,RT @cailynnk: My story on how #yeg is helping #yyc including @epcor @cityofedmonton @edmontonpolice http://t.co/n8pISjJIqs #abflood Who els?,,,Low
5638,9,flood,"RT @JaysCare: The @BlueJays, through Jays Care, are donating $10,000 to support Alberta flood relief.",,,Low
5639,9,flood,RT @bramalam_c: Feeling the love. #yycflood #volunteers 17th is a ghost town no more #mission http://t.co/aDrN3yGuMk,,,Low
5640,9,flood,RT @cnieuwhof: Thank you @connexuschurch. Today we shared that we're giving $5000 to help with Calgary Flood Relief: http://t.co/L9DWossgM2,,,Low
5641,9,flood,?@CalgaryParking: @cityofcalgary you may park in any CPA surface lot or Centennial Parkade without charge tomorrow. #yycflood?,,,Low
5642,9,flood,RT @marcbinkley: Donate to the Alberta Floods Fund http://t.co/rCXVFgEIoO,,,Low
5643,9,flood,"RT @VolunteerCal: RT @calgarydropin needs volunteers at 4804 Edm Trail N.E, or call 403-606-7742 for info #yychelps #yycflood @VolunteerCal",,,Medium
5644,9,flood,RT @AndrewNg_: Flooding is still fairly severe at Washington community on Siksika reserve. #yyc #yycflood http://t.co/7gTuz2d4J4,,,High
5645,9,flood,RT @CBCCalgary: Medicine Hat plans to close the Trans-Canada Bridge as of 1900MT/2100ET.  #abflood #yyc #,,,High
5646,9,flood,@ValentineEliza you have no idea how much I wish I was there helping you out?? #sosorry #loveyou #yycflood,,,Low
5647,9,flood,Final exams are cancelled due to the flooding! The only good thing it brought :D bless Calgary hallelujah ?,,,Low
5648,9,flood,RT @redcrosscanada: We are accepting financial donations to assist people affected by flooding in Alberta: http://t.co/Xd9mbM2uj8 #abflood,,,Low
5649,9,flood,RT @NTNL17: Plenty of food and coffee for all our neighbours in need of relief. Please join us. #yycflood http://t.co/Mo5zYuam5I,,,Low
5650,9,flood,"RT @ctvedmonton: Fire crews, Epcor staff and ETS buses heading to #yyc to help with cleanup efforts. #abflood #yycflood #yeg @CTVNews http:?",,,Low
5651,9,flood,"RT @Metro_Nolais: Two Calgary Transit tunnels damaged, no timeline for restoring downtown LRT #yycflood",,,High
5652,9,flood,.@Premier_Redford: This is nothing like we've ever seen before &amp; will take enormous marshalling of resources #abflood,,,Low
5653,9,flood,"RT @WestJet: Thank you to @redcrosscanada for leading #abflood relief efforts. We'd like to offer a donation of $25,000 to assist your work.",,,Low
5654,9,flood,RT @Juniper00: RT @SeawaBob: Cdn Forces unpack supplies &amp; materials around 12 Sunday @CHHS. #MedHat #MHFlood #AbFlood http://t.co/pUK2ZQUEQ?,,,Low
5655,9,flood,RT @CstShaw: Things like this are what keep us going during our 79th hour of work this week. Thank you! #yycflood #yyc http://t.co/fk7mg9ad?,,,Low
5656,9,flood,"Pulling together MT @ctvedmonton: Fire crews, Epcor staff and ETS buses heading to #yyc to help with cleanup efforts #abflood #yycflood #yeg",,,Low
5657,9,flood,?What do we live for if not to make life less difficult for each other??byGeorge Eliot #yycflood #abflood,,,Low
5658,9,flood,RT @windspeakernews: RT @StampedeIP: #morley - looking for trucks/vans to take food and water to Eden Valley. #abflood #yycflood #yychelps,,,Low
5659,9,flood,RT @domesticproject: A Love Letter To My City: Calgary Flood 2013 http://t.co/48QsZdtsSQ #yycflood #abflood #yyc,,,Low
5660,9,flood,"@kendramu from tanning to thunderstorms, sounds fun?! stay safe #yycflood",,,Low
5661,9,flood,RT @CKNW: 5000 litres of oil leaked from pipeline in northern Alberta last night. Company says clean-up hampered by flood in Calgary.,,,High
5662,9,flood,"RT @Premier_Redford: Today, we begin to rebuild from #abflood. Read my full statement to Albertans here: http://t.co/3WqA5JqN1J #ableg #cdn?",,,Medium
5663,9,flood,RT @FFWDWeekly: 25th Ave. Erlton/Mission #yycflood http://t.co/OyoKxHweFB,,,Low
5664,9,flood,RT @tedhenley: WHOA!?! Heavy erosion UNDER the pavement RT ?@FFWDWeekly 25th Ave. Erlton/Mission #yycflood http://t.co/lBdjnzCk8Q,,,High
5665,9,flood,How was your day? #okotoks #afterlight #loveyourneighbour #cleanup #abflood #flood #flood2013 #sotired http://t.co/TqMndf4iJH,,,Low
5666,9,flood,South. AB Flood Relief Fund supports LOCAL charities that help those impacted by #abflood Give at http://t.co/3iG894MKoz /cc @DruhFarrell,,,Low
5667,9,flood,@chikom @chikom hey u okay? U in #calgary? Saw news abt #floods.,,,Low
5668,9,flood,RT @ATJogia: Folks back home could use some help after devastating floods in Southern Alberta @redcrosscanada: http://t.co/eNzxTpwupL  #abf?,,,Low
5669,9,flood,RT @CarrieTait: Stay out of downtown Calgary Monday and Tuesday unless it is essential - Nenshi #abflood,,,Low
5670,9,flood,@Metro_Nolais is that in regards to #transit in #yyc? they are not only ppl affected by this. request your source? #yycflood,,,Low
5671,9,flood,Local Red Cross volunteer heads to Calgary: As thousands of people in Calgary return to their flood ravaged ho... http://t.co/6YNXSl2il5,,,Low
5672,9,flood,RT @stevegrueber: Flooding west of #drumheller toward museum. #abflood @660news @calgaryherald @globalcalgary http://t.co/9DzfdPOJUl,,,Low
5673,9,flood,"Great place to donate for #abflood  .@NeighbourLink  They give supplies to individuals, displaced charities &amp; First Nations #yycflood",,,Low
5674,9,flood,Elderly woman found dead in apartment after flooding: Calgary police believe the woman chose to defy the manda... http://t.co/8wx3PXaylz,,,Medium
5675,9,flood,RT @ampcalgary: TRAFFIC: The ramp from SB Deerfoot to WB Glenmore is open #yycflood,,,Low
5676,9,flood,"Good morning! I've got the latest on record flooding in Alberta during the morning news run, tune in at 7, 8 and 11 for details. - Paul",,,Low
5677,9,flood,?@pppcouncil: RT @youralberta: How to help: http://t.co/OmKobXBYEo Updated info on how to help Albertans recover from #abflood #yycflood?,,,Low
5678,9,flood,"In awe after reading this blog post from 
@TheLeeDiaries on the #yycflood Def a must read! http://t.co/NDr5DUizRS",,,Low
5679,9,flood,RT @VIHippieChick: Immediate need #yycflood resources needed in helping to house men from Centre of Hope who were relocated. https://t.co/s?,,,Medium
5680,9,flood,RT @MeliRamsay: The Calgary Zoo has announced a small number of animal deaths admist the devestating flooding: http://t.co/iy7kyLCgOv    #y?,,,Low
5681,9,flood,@j_lefuzz Please visit @cityofcalgary Calgary.ca for the most up-to-date information. #yycflood,,,Low
5682,9,flood,RT @GlobalNational: Calgary Zoo announces animal deaths after flooding: http://t.co/yUrALGimIJ #yycflood,,,Low
5683,9,flood,"Five local states of emerg ended: Leth city &amp; county; Cypress County; Red Deer, Crowsnest Pass. #ABflood #yycflood #yyc #ableg #abpoli",,,Low
5684,9,flood,RT @redcrosscanada: We continue to assist those affected by flooding in Alberta. Want to help? Donate here: http://t.co/Xd9mbM2uj8  #abflood,,,Low
5685,9,flood,Meet at McMahon Stadium at 10am to help out Calgary flood victims. Details at TrueSynergy.ca,,,Low
5686,9,flood,"If anyone is looking for a way to pull themselves out of monday morning blahs, click on #yycfloodhero &amp; read the heroic moments of #abflood",,,Low
5687,9,flood,"Awesome?@Mo_K_Miller: A sea of volunteers at McMahon ...
So many it's threatening to overwhelm officials #abflood http://t.co/OsXsAuCcro?",,,Low
5688,9,flood,"RT @itsinyoutogive: FLOODING UPDATE: Clinics in Calgary and Lethbridge closed Sat due to flood. Edmonton and Red Deer are open, so pls keep?",,,High
5689,9,flood,RT @cityofcalgary: Thanks Calgary! We already have enough volunteers at McMahon Stadium for today's tasks. #yycflood #yychelps,,,Low
5690,9,flood,"RT @AthabascaU: To AU students who've been affected by the flood in southern Alberta:

For those of you scheduled to write exams... http://?",,,Low
5691,9,flood,RT @originaljoes: OJ's on 4th St is doing a free BBQ today for any evacuees and workers! Please RT. #yycflood #yyc http://t.co/LbV18j5Bz0,,,Low
5692,9,flood,"if you live in an evacuated area, here's where you can go get your mail:
http://t.co/cGxMYBk5Rs

#yycflood",,,Low
5693,9,flood,If you know anyone needing help this week walking distance from DT-west let me know. Lots of time to spare but no car #yychelps #yycflood,,,Low
5694,9,flood,"MT @erinshu: Stack of water at #Siksika Nation. Still need mat clothes, men's shoes, diapers, &amp; underwear. #abflood http://t.co/Df784Ao4VT",,,Medium
5695,9,flood,RT @KikkiPlanet: The Alberta Government's News Release &amp; pledge of $1 billion to aid in #yycflood clean-up &amp; rebuild: http://t.co/KXaHU030h?,,,Medium
5696,9,flood,"""@jsource: Flood watch: Covering catastrophe at CTV Calgary http://t.co/RFmgrLXnrV""",,,Low
5697,9,flood,If he wasn't already creepy before...RT @ampcalgary Poor poor Harvey the Hound. #yyc #yycflood #abflood #saddledome http://t.co/aKs9WpL5c1,,,Low
5698,9,flood,RT @CFNU: Take this moment to think about the work of nurses during these #Alberta floods. Our thoughts are with our sisters and brothers &amp;?,,,Low
5699,9,flood,RT @jillbelland: Hey #yyc know of any fundraising initiatives for #abflood? Pls tweet me links will try to get them to air @BTCalgary tomor?,,,Low
5700,9,flood,RT @BambooCreative_: Calgary Flood: How to Help Out http://t.co/cX43g4FAjz @yychelps @cityofcalgary @calgaryhumane @neighbourlink @redcross?,,,Low
5701,9,flood,"RT @LisaOstrikoff: RT @CstShaw: Our friends @CalgaryZoo are safe, but a little soggy. #yycflood #yyc http://t.co/3f1K0pWlmz",,,Low
5702,9,flood,RT @cityofcalgary: More good news! All single-family dwellings outside the downtown core have been cleared for reoccupation. #yycflood,,,Medium
5703,9,flood,"RT @emikatj: If you volunteer, take: mask, HEADLAMP, rubber gloves/boots, bug spray, sunscreen. Also buckets. #yychelps #yycflood",,,Low
5704,9,flood,RT @plumberlocal: *** IMPORTANT *** We are pumping out people's basements at no charge! Call 403 288 1111 #abfloods #yycfloods #Calgary #YYC,,,Medium
5705,9,flood,@YogiCrystal What a stressful &amp; heartbreaking few days it has been. It's amazing to see so many people come together and help out! #yycflood,,,Low
5706,9,flood,"At 5:13, the newly appointed Associate Minister of Regional Recovery and Reconstruction. Province pledges 1 billion to #abflood relief. #yyc",,,Low
5707,9,flood,"Alberta promises C$1 bln in flood funding, won't balance budget http://t.co/nDiadrrqla",,,Low
5708,9,flood,Please send thoughts &amp;prayers for people in Calgary&amp;Albertains due to major &amp;devastation flooding !!!,,,Low
5709,9,flood,Maybe an #instagram #filter will make the basement look better..... Maybe #yycflood http://t.co/32mSMllT6M,,,Low
5710,9,flood,Getting screeched in in Mission #yycflood   Fishin in condos http://t.co/kQ4W1ucZQ0,,,Low
5711,9,flood,RT @CstShaw: Dinner time thanks to @TasteofIndiaNW at police headquarters tonight. #yycflood #yyc http://t.co/07AbYhHN8l,,,High
5712,9,flood,Our Calgary flood story http://t.co/HUjJXuywcn,,,Low
5713,9,flood,RT @ETownMickey: I hate when innocent animals suffer RT @ampcalgary Poor poor Harvey the Hound. #yyc #yycflood #abflood #saddledome http://?,,,Low
5714,9,flood,"RT @Paulatics: A very lovely, and surprising hopeful video. For Our Tomorrow - Calgary Flood 2013: http://t.co/DknD3GYvO3 #yyc #abflood",,,Low
5715,9,flood,RT @Daorcey: Earlier today... Mayor Nenshi addresses the troops to thank the reservists for their #yycflood help: http://t.co/wqa8Vws06U,,,Low
5716,9,flood,Cleaning up McLeod Trail #yycflood #Erlton #trafficproblems http://t.co/ooWOLixijy,,,Low
5717,9,flood,RT @JoelOlandesca: The Morley reserve has NO drinking water. Please send bottled water their way if you can! #yycflood #yychelps #abfloods,,,High
5718,9,flood,Bon Iver - Calgary http://t.co/TuYjBO5u5i #mvod 1040. My heart goes out to all Calgarians and Albertans affected by the flood.,,,Low
5719,9,flood,RT @runningbloggers: Alberta Floods http://t.co/3ygYYTaEXS via @truenorthrunner,,,Low
5720,9,flood,"RT @AtlanticCities: 75,000 of Calgary's 1,097,000 residents are under a mandatory evacuation order because of the city's epic floods http:/?",,,Low
5721,9,flood,#yycflood #abflood #yychelps twitter tip -- keep your posts to 130 char's or less so your important links get retweeted too!,,,Low
5722,9,flood,The Home Depot Canada Donates $125000 To Help Alberta Flood Victims - Wall Street Journal: The Home Depot Cana... http://t.co/zAVfDnaIL1,,,Low
5723,9,flood,RT @KikkiPlanet: Wow. 103 Calgary's photo of the C-Line in #yyc now that flood waters have receded. Unbelievable photo! #yycflood http://t.?,,,Low
5724,9,flood,Crews having a problem on getting the water out of the way of the electricity #yycflood,,,Low
5725,9,flood,Alberta has pledged $1 billion for the first phase of #abflood recovery. http://t.co/W1xjIBwRHc,,,Low
5726,9,flood,RT @SUNBreakenridge: We want to highlight people stepping up in the wake of the flood. Report a hero http://t.co/jJEAlTr0Do #abflood,,,Low
5727,9,flood,Lamphier: Flood damage in Alberta could run as high as $5B http://t.co/QkifOggHPg via @sharethis,,,Low
5728,9,flood,RT @MisterYYC: RT @big_yyc: Get your Scuba Nenshi tee from @BadPortraits. All proceeds go to #yycflood relief via Red Cross. http://t.co/cK?,,,Low
5729,9,flood,"RT @YourAlberta: DEBIT CARD update: to register for #abflood evacuee relief cards, call @RedCrossAB at 1-866-696-6484, not 311. http://t.co?",,,High
5730,9,flood,10am gathering @DaDeGallery for cleanup effort today! I'll join when I can around 11:30/noon. Keep me posted on location #yycflood #yychelps,,,Low
5731,9,flood,@TricoHomes @HomesbyAvi @Stepperhomes Have you heard about the #YYCFlood Red Cross Challenge yet? http://t.co/JZcH4L7Zub,,,Low
5732,9,flood,"""@globepolitics: Alberta shelved major flood report for six years http://t.co/t4ZejI2nvW #cdnpoli""",,,Low
5733,9,flood,"The @NCC_CNC Calgary office remains closed today, but staff continue to work hard from their homes! #yycflood",,,Low
5734,9,flood,RT @660News: Hell or high water t-shirts available from the Stampede: http://t.co/Yy7iaRK8oX #abflood,,,Low
5736,9,flood,"Finally got the community services crews out helping in Mission. #ABflood Crews available, simply contact me.",,,Low
5737,9,flood,RT @ChinookCentre: Hell or High Water t-shirts available @ http://t.co/HYGDSp94UP All proceeds donated to Southern Alberta Flood Relief. ht?,,,Low
5738,9,flood,RT @YourAlberta: Full details on #abflood Disaster Recovery $ &amp; applications will be announced soon. Info will be posted: http://t.co/AH0cf?,,,Low
5739,9,flood,"RT @sbaranski: This kid is awesome. "" Adorable Superman Is Here To Save Alberta! http://t.co/31STGgo73L via @huffpostalberta"" #ABflood #abl?",,,Low
5740,9,flood,Note: CBC has prov shows as well PRT @poor_choices: Good on ya @RutherfordShow http://t.co/6Us0yGWf2q #yyc #abflood #yycflood,,,Low
5741,9,flood,Calgary Flood May be Canada's Most Expensive Flood in History http://t.co/K6Eyz1AAl6 via @wunderground,,,Low
5742,9,flood,RT @660News: 26 thousand people remain evacuated from their homes in the  province. #abflood,,,Low
5743,9,flood,RT @ChrisBlender: White hat this man now! Jason from PA drove his Vac Truck to CGY to pump basements for free. #ABFlood. http://t.co/LvpS8p?,,,Medium
5744,9,flood,RT @JeffWilson_MLA: #yycflood #yyc #yychelps So proud of my constituents! http://t.co/LJZ7UwsyeL,,,Low
5745,9,flood,"Floods bring stress to an entire family, including kids. Here are tips to help kids who have been affected: http://t.co/JK5lAmIXvE #yycflood",,,Low
5746,9,flood,RT @Rhiannon: Want to help? The @CalgaryDropIn needs transit tickets/passes and donations: https://t.co/zHkswLkpxY #yycflood #abflood #yych?,,,Low
5747,9,flood,"Need mechanical help due to #yycflood. Call us. Reduced hourly rates and no overtime for flood victims. We're here to help! Plbg,hvac,gas.",,,Low
5748,9,flood,@MAXgreenCalgary while I'm not on FB I still want to double up my donation. Adam - thanks for doing this. Please +$150. #yycflood #abflood,,,Low
5749,9,flood,RT @metrocalgary: UPDATE: Enmax hopes to restore power in Beltline by Thursday http://t.co/cfmHt7qY7T #yycflood,,,Low
5750,9,flood,Please check our blog for the latest in course openings and closings.  Many courses will reopen this week #ABflood http://t.co/WEn9r8Tsro,,,Low
5751,9,flood,Calgary floods trigger an oil spill and a mass evacuation: http://t.co/uW4NMxW7ED,,,Low
5752,9,flood,RT @theprovince: Calgary Stampede selling ?Hell or High Water? T-shirts to rope in money for Alberta flood victims http://t.co/HLW1u3C6yF,,,Low
5753,9,flood,RT @Metro_Nolais: Water restrictions remain in place #yycflood,,,Low
5754,9,flood,"RT @UCalgary: #UCalgary reopens tomorrow and urges commuters to use transit, LRT, carpooling or bicycles. #yycflood http://t.co/YiRWkVTyJf",,,Low
5755,9,flood,Amazing compilation video of the Calgary flood. Gives the full impact. And god bless the 'heroes' in life! http://t.co/yS9eFSoYIt,,,Low
5756,9,flood,Great day cleaning out basements and helping to get Calgary back on its feet after the flood... It's great to see... http://t.co/AxPkf9UiX0,,,Low
5757,9,flood,Calgary floods trigger an oil spill and a mass evacuation - http://t.co/fxHyQDoIhZ,,,Low
5758,9,flood,RT @YYCFlood: Hippos almost escape @calgaryzoo during #abflood http://t.co/0R6ek6onqI #yyc,,,Low
5759,9,flood,http://t.co/9ryx5HuXkM For info on flood relief debit cards @Crackmacs #yycflood,,,Low
5760,9,flood,RT @nenshi: Wonderful. MT @HWesleyE: A powerful and moving compilation of photos by @RADIOYYC of  #abflood view this video: http://t.co/jNn?,,,Medium
5761,9,flood,Report help needed in Bowness: 403-288-8300. Dispatching volunteers &amp; equipment where needed. Volunteering? Go there first! :) #yycflood,,,Low
5762,9,flood,"Forgive my ignorance, but is there any chance the hippos would have survived in the Bow? Wouldn't the cold and current kill them? #yycflood",,,Low
5763,9,flood,"RT @WoetoWOW: #yycflood During the flood Mayor Nenshi demonstrates leadership with compassion, directness and humor. He one #resilient guy!?",,,Low
5764,9,flood,Calgary floods to cost economy billions http://t.co/LwNTsqrK7Q,,,Low
5765,9,flood,RT @dowbboy: The question coming from Calgary flood response is how high does Naheed Nenshi rise after his performance in the crisis? He's ?,,,Low
5766,9,flood,RT @jeffcouillard: Have to share the #awesome things happening within the tragedy of #abflood. http://t.co/hvHcdya6iy #Morley #Cochrane,,,Low
5767,9,flood,A very busy day of crisis communications today in #yyc. Happy to be helping my city and neighbours though! #yycflood,,,Low
5768,9,flood,Hippos nearly escaped Calgary Zoo during flood http://t.co/H889Z4BLZA OMG I was here only less than a year ago...so very very sad this is,,,Low
5769,9,flood,It is uplifting to see how community can come together in times of need. #abflood #abstrong @nenshi kudos for helping all see the positive.,,,Low
5770,9,flood,RT @cityofcalgary: 30 per cent of downtown buildings are ready to be energized @enmax #yycflood,,,Medium
5771,9,flood,RT @Metro_Katie: Extending the state of local emergency for an additional 7 days. #yycflood,,,Low
5772,9,flood,Need help today for residents on Cliffe Ave in Elboya. Seniors needing help in the hard hit area. #yycflood #yychelps #yycW11,,,High
5773,9,flood,RT @AlbertaBarley: Alberta farms and ranches avoid catastrophe in floods via @calgaryherald. http://t.co/Rxrp1LuoIR #abflood #yycflood #aba?,,,Low
5774,9,flood,RT @cbldatarecovery: Found hard drive water-damage in flood cleanup? First-response for your data in Calgary @TechSquad http://t.co/kJler0H?,,,Low
5775,9,flood,RT @RMchurches: RT @harvestcfc: We appreciate your prayers for our city. Many affected. Downtown Calgary floods | Global News Video http://?,,,Low
5776,9,flood,@SearsCA gives back to families affected by #yycflood http://t.co/rn8uReuEVl 40% off fashions &amp; footwear starts today! #yyc,,,Low
5777,9,flood,Amazed by the spirit of #Calgary in the post #yycflood clean-up! #LoveThisCity,,,Low
5778,9,flood,RT @RedCrossAB: #yycflood #abflood - Pls download Red Cross Flood Recovery Guide http://t.co/1Vg8uqGDmB. Pls share and retweet!,,,Low
5779,9,flood,"RT @getmeoutnews: Infographic 6 &gt; Returning after flood.via @RamFire55 #abflood #yyc http://t.co/YXynGsxIy7",,,Low
5780,9,flood,"RT @DougBlackAB: Driver's Licences,ID &amp; birth certificates lost in Alberta floods can be replaced for free. For more information visit http?",,,Medium
5781,9,flood,"RT @thecanadacom: Advice for Calgarians from @Nenshi: keep away from the water, help out your neighbours http://t.co/QXVy2JCBOd #abflood",,,Low
5782,9,flood,RT @ShonnaTheWhite: This is why we need the Stampede this year. Non-profits will be struggling with donations after the flood. #yycflood ht?,,,Low
5783,9,flood,RT @KooL1015Calgary: .@nenshi let's make Canada Day the 1st day citizens return to downtown #yycflood - What a Great Idea!!!,,,Low
5784,9,flood,Nenshi now telling a story of a group of women who decided last night just to go help. Didn't know home-owner. He was overwhelmed. #yycflood,,,Low
5785,9,flood,New definition of Hope:  Seeing a new dumpster come down the road and hoping it's for you. #yycflood #abflood,,,Low
5786,9,flood,RT @TerriClarkMusic: Stay tuned for a super cool way to donate to the victims of the Alberta flood of 2013 through http://t.co/NfKei9SfEc -?,,,Low
5787,9,flood,"@cdnwomenfdn @ywcaregina We incurred extraordinary expenses between evacuation &amp; flood damages, definitely not in our 2013 budget! #abflood",,,Low
5788,9,flood,ALBERTA FLOODING - Canmore Bragg Creek High River Floods Calgary 2013... http://t.co/fiuuoHxEej,,,Low
5789,9,flood,Only ppl who left #highriver will get money from #redcross YAY it was a MANDATORY evac for a reason #abflood #floods #shouldhavelistened,,,Low
5790,9,flood,NEWS #YYC Calgary Calgary's state of local emergency extended another week in wake of flooding          ... http://t.co/iQrdrU02Nh,,,Low
5791,9,flood,RT @PetersDriveIn: #yycflood #yyc Anyone in uniform - meal today only (Wed) is free as well! Thks for your efforts - people appreciate!! ?P?,,,Low
5792,9,flood,RT @GlobalCalgary: A famous face showed up to help Calgary flood victims... #yycflood #yychelps http://t.co/PbbxpZtpAS,,,Low
5793,9,flood,RT @happycampergirl: Our mayor is brilliant &amp; hilarious: MT @mehnazt: Stay the $*&amp;!! off the river! #yycflood http://t.co/wU0G6kSun6 // via?,,,Low
5794,9,flood,"RT @princessauto: HUGE thanks to our guests who have donated over $11,000  so far to the Red Cross Flood fund!!  #yycflood #ABflood",,,Low
5795,9,flood,"Urgent need for #volunteers and #drivers this afternoon. 
#abflood #Siksika #Morley 
#Stoney_Nakoda
http://t.co/AG4xjMVGUK",,,Low
5796,9,flood,RT @queensu: Queen's to accommodate incoming students from flooded areas in Alberta: Many students in flood-ravaged parts o... http://t.co/?,,,Low
5797,9,flood,Calgary Centre #gpc AGM postponed until further notice due to #yycflood.,,,Low
5798,9,flood,Awesome news. RT@ABTransComm Crews hard work pays off #Hwy1 opens 2 lanes near Canmore. Way to go! #ABFlood #abroads @BanffNP,,,Low
5799,9,flood,"RT @Tamara_Elliott: In foodie news: Sweet relief for Alberta flood victims, thanks to @TimHortons new donut: http://t.co/1ZWcdohVKs #abfloo?",,,Low
5800,9,flood,Community Support Centres are open to help citizens and small businesses connect with essential services http://t.co/2jq69g0UM5 #yycflood,,,Low
5801,9,flood,RT @VolunteerCal: ITEMS NEEDED! RT@cbmyyc: @innfromthecold needs grocery store gift cards and bus passes! #yycflood,,,Low
5802,9,flood,Hey employers in Canada (and the United States) you should take up a collection at your fine establishments to help with the flood relief,,,Low
5803,9,flood,RT @GlobalCalgary: UPDATE: @nenshi says Carrie the giraffe is doing 'much better' today. #yycflood,,,Low
5804,9,flood,RT @TPHogan: This is why speeds are reduced to 50 and 60KPH on #hwy1 #abroads  #ABflood #rebuildingAlberta #ableg http://t.co/LBv4PZGyYC,,,Low
5805,9,flood,RT @GirlReporter: Workers who have lost five days or more of work can apply for EI #yycflood,,,Low
5806,9,flood,New warnings #abflood victims about price gouging and fake charities. @cgoomansingh reports: http://t.co/ETaEW7J26U,,,Low
5807,9,flood,RT @ChantzyO: New to #yyc and doing my part to clean up. Amazing support. #abflood #yycflood #calgarystrong http://t.co/pGqOGZqhwv,,,Low
5808,9,flood,"Continuing to help family, friends and community with clean up is top priority #abflood",,,Low
5809,9,flood,RT @StreetFoodYYC: Alley Burger at CHARCUT?s in the original ALLEY!!! around 9:30pm Free burgers or donations for Red Cross ? #yycflood htt?,,,Low
5810,9,flood,History suggests it may take time for Ottawa to foot #abflood cleanup bill http://t.co/xi8oy4VWlj by @josh_wingrove,,,Low
5811,9,flood,"RT @LisaOstrikoff: Pls RT! If u share #OMGP in a tweet, @WBrettWilson donates $1 to #YYCFlood Relief! #yyc #Calgary ~ RT away, tweeps!! :))",,,Low
5812,9,flood,RT @WestJet: Brett Wilson's garden party! Retweet with #OMGP hashtag &amp; @WBrettWilson gives $1 to the #abflood recovery. http://t.co/vGPjTNy?,,,Low
5813,9,flood,RT @CstShaw: I hear that @WBrettWilson is donating $1.00 for every RT of #OMGP to the #yycflood relief. Thanks Brett!,,,Low
5814,9,flood,RT @jeffruhlepp: @JayOnrait @tsnotoole $1 donation to #abflood relief by @WBrettWilson for every #OMGP used up to $50k!! Please RT!,,,Low
5815,9,flood,@ImperialOil is supporting those impacted by #abflood #yycflood with a generous donation to Red Cross relief efforts! Thank you!,,,Low
5816,9,flood,RT @cityofcalgary: .@nenshi The Calgary Drop-In Centre re-opened &amp; affected clients were brought back this afternoon #yycflood,,,Low
5817,9,flood,RT @cityofcalgary: .@nenshi remember blue bin pick up has been suspended across the city #yycflood,,,Low
5818,9,flood,"I got a @nenshi shirt, will you? http://t.co/RqWdHXLZ9u #yycflood #redcross",,,Low
5819,9,flood,"RT @cbcDougDirks: @nenshi If you're still standing, @WBrettWilson donating $1 for every tweet, RT of hashtag #OMGP to max 50k for #yycflood?",,,Low
5820,9,flood,"RT @WestJet: Our friend @WBrettWilson has committed $50K to #abflood relief for every Tweet/RT of #OMGP hashtag tonight. So far, $3k... Go!",,,Low
5821,9,flood,Telus has made it even easier to donate. Text REDCROSS to 30333 to donate $5 in support of #ABfloods #yycflood via @RedCrossAB,,,Low
5822,9,flood,"Cars swept away, newsrooms evacuated ? How Calgary newsrooms dealt with the worst flood in Alberta's history http://t.co/Ua9ydrFA8H",,,Low
5823,9,flood,RT @windspeakernews: Thursday morning update on donations to assist southern Alberta First nations impacted by flooding. http://t.co/AEqIcu?,,,Low
5824,9,flood,@fan960walker @fan960boomer let's figure out a way to give #boomersseats to either someone out of home or a 1st responder #yycflood,,,Low
