is_about_id,tweet_id,event_id
11033,17065,18
11034,17066,18
11035,17067,18
11036,17068,18
11037,17069,18
11038,17070,18
11039,17071,18
11040,17072,18
11041,17073,18
11042,17074,18
11043,17075,18
11044,17076,18
11045,17077,18
11046,17078,18
11047,17079,18
11048,17080,18
11049,17081,18
11050,17082,18
11051,17083,18
11052,17084,18
11053,17085,18
11054,17086,18
11055,17087,18
11056,17088,18
11057,17089,18
11058,17090,18
11059,17091,18
11060,17092,18
11061,17093,18
11062,17094,18
11063,17095,18
11064,17096,18
11065,17097,18
11066,17098,18
11067,17099,18
11068,17100,18
11069,17101,18
11070,17102,18
11071,17103,18
11072,17104,18
11073,17105,18
11074,17106,18
11075,17107,18
11076,17108,18
11077,17109,18
11078,17110,18
11079,17111,18
11080,17112,18
11081,17113,18
11082,17114,18
11083,17115,18
11084,17116,18
11085,17117,18
11086,17118,18
11087,17119,18
11088,17120,18
11089,17121,18
11090,17122,18
11091,17123,18
11092,17124,18
11093,17125,18
11094,17126,18
11095,17127,18
11096,17128,18
11097,17129,18
11098,17130,18
11099,17131,18
11100,17132,18
11101,17133,18
11102,17134,18
11103,17135,18
11104,17136,18
11105,17137,18
11106,17138,18
11107,17139,18
11108,17140,18
11109,17141,18
11110,17142,18
11111,17143,18
11112,17144,18
11113,17145,18
11114,17146,18
11115,17147,18
11116,17148,18
11117,17149,18
11118,17150,18
11119,17151,18
11120,17152,18
11121,17153,18
11122,17154,18
11123,17155,18
11124,17156,18
11125,17157,18
11126,17158,18
11127,17159,18
11128,17160,18
11129,17161,18
11130,17162,18
11131,17163,18
11132,17164,18
11133,17165,18
11134,17166,18
11135,17167,18
11136,17168,18
11137,17169,18
11138,17170,18
11139,17171,18
11140,17172,18
11141,17173,18
11142,17174,18
11143,17175,18
11144,17176,18
11145,17177,18
11146,17178,18
11147,17179,18
11148,17180,18
11149,17181,18
11150,17182,18
11151,17183,18
11152,17184,18
11153,17185,18
11154,17186,18
11155,17187,18
11156,17188,18
11157,17189,18
11158,17190,18
11159,17191,18
11160,17192,18
11161,17193,18
11162,17194,18
11163,17195,18
11164,17196,18
11165,17197,18
11166,17198,18
11167,17199,18
11168,17200,18
11169,17201,18
11170,17202,18
11171,17203,18
11172,17204,18
11173,17205,18
11174,17206,18
11175,17207,18
11176,17208,18
11177,17209,18
11178,17210,18
11179,17211,18
11180,17212,18
11181,17213,18
11182,17214,18
11183,17215,18
11184,17216,18
11185,17217,18
11186,17218,18
11187,17219,18
11188,17220,18
11189,17221,18
11190,17222,18
11191,17223,18
11192,17224,18
11193,17225,18
11194,17226,18
11195,17227,18
11196,17228,18
11197,17229,18
11198,17230,18
11199,17231,18
11200,17232,18
11201,17233,18
11202,17234,18
11203,17235,18
11204,17236,18
11205,17237,18
11206,17238,18
11207,17239,18
11208,17240,18
11209,17241,18
11210,17242,18
11211,17243,18
11212,17244,18
11213,17245,18
11214,17246,18
11215,17247,18
11216,17248,18
11217,17249,18
11218,17250,18
11219,17251,18
11220,17252,18
11221,17253,18
11222,17254,18
11223,17255,18
11224,17256,18
11225,17257,18
11226,17258,18
11227,17259,18
11228,17260,18
11229,17261,18
11230,17262,18
11231,17263,18
11232,17264,18
11233,17265,18
11234,17266,18
11235,17267,18
11236,17268,18
11237,17269,18
11238,17270,18
11239,17271,18
11240,17272,18
11241,17273,18
11242,17274,18
11243,17275,18
11244,17276,18
11245,17277,18
11246,17278,18
11247,17279,18
11248,17280,18
11249,17281,18
11250,17282,18
11251,17283,18
11252,17284,18
11253,17285,18
11254,17286,18
11255,17287,18
11256,17288,18
11257,17289,18
11258,17290,18
11259,17291,18
11260,17292,18
11261,17293,18
11262,17294,18
11263,17295,18
11264,17296,18
11265,17297,18
11266,17298,18
11267,17299,18
11268,17300,18
11269,17301,18
11270,17302,18
11271,17303,18
11272,17304,18
11273,17305,18
11274,17306,18
11275,17307,18
11276,17308,18
11277,17309,18
11278,17310,18
11279,17311,18
11280,17312,18
11281,17313,18
11282,17314,18
11283,17315,18
11284,17316,18
11285,17317,18
11286,17318,18
11287,17319,18
11288,17320,18
11289,17321,18
11290,17322,18
11291,17323,18
11292,17324,18
11293,17325,18
11294,17326,18
11295,17327,18
11296,17328,18
11297,17329,18
11298,17330,18
11299,17331,18
11300,17332,18
11301,17333,18
11302,17334,18
11303,17335,18
11304,17336,18
11305,17337,18
11306,17338,18
11307,17339,18
11308,17340,18
11309,17341,18
11310,17342,18
11311,17343,18
11312,17344,18
11313,17345,18
11314,17346,18
11315,17347,18
11316,17348,18
11317,17349,18
11318,17350,18
11319,17351,18
11320,17352,18
11321,17353,18
11322,17354,18
11323,17355,18
11324,17356,18
11325,17357,18
11326,17358,18
11327,17359,18
11328,17360,18
11329,17361,18
11330,17362,18
11331,17363,18
11332,17364,18
11333,17365,18
11334,17366,18
11335,17367,18
11336,17368,18
11337,17369,18
11338,17370,18
11339,17371,18
11340,17372,18
11341,17373,18
11342,17374,18
11343,17375,18
11344,17376,18
11345,17377,18
11346,17378,18
11347,17379,18
11348,17380,18
11349,17381,18
11350,17382,18
11351,17383,18
11352,17384,18
11353,17385,18
11354,17386,18
11355,17387,18
11356,17388,18
11357,17389,18
11358,17390,18
11359,17391,18
11360,17392,18
11361,17393,18
11362,17394,18
11363,17395,18
11364,17396,18
11365,17397,18
11366,17398,18
11367,17399,18
11368,17400,18
11369,17401,18
11370,17402,18
11371,17403,18
11372,17404,18
11373,17405,18
11374,17406,18
11375,17407,18
11376,17408,18
11377,17409,18
11378,17410,18
11379,17411,18
11380,17412,18
11381,17413,18
11382,17414,18
11383,17415,18
11384,17416,18
11385,17417,18
11386,17418,18
11387,17419,18
11388,17420,18
11389,17421,18
11390,17422,18
11391,17423,18
11392,17424,18
11393,17425,18
11394,17426,18
11395,17427,18
11396,17428,18
11397,17429,18
11398,17430,18
11399,17431,18
11400,17432,18
11401,17433,18
11402,17434,18
11403,17435,18
11404,17436,18
11405,17437,18
11406,17438,18
11407,17439,18
11408,17440,18
11409,17441,18
11410,17442,18
11411,17443,18
11412,17444,18
11413,17445,18
11414,17446,18
11415,17447,18
11416,17448,18
11417,17449,18
11418,17450,18
11419,17451,18
11420,17452,18
11421,17453,18
11422,17454,18
11423,17455,18
11424,17456,18
11425,17457,18
11426,17458,18
11427,17459,18
11428,17460,18
11429,17461,18
11430,17462,18
11431,17463,18
11432,17464,18
11433,17465,18
11434,17466,18
11435,17467,18
11436,17468,18
11437,17469,18
11438,17470,18
11439,17471,18
11440,17472,18
11441,17473,18
11442,17474,18
11443,17475,18
11444,17476,18
11445,17477,18
11446,17478,18
11447,17479,18
11448,17480,18
11449,17481,18
11450,17482,18
11451,17483,18
11452,17484,18
11453,17485,18
11454,17486,18
11455,17487,18
11456,17488,18
11457,17489,18
11458,17490,18
11459,17491,18
11460,17492,18
11461,17493,18
11462,17494,18
11463,17495,18
11464,17496,18
11465,17497,18
11466,17498,18
11467,17499,18
11468,17500,18
11469,17501,18
11470,17502,18
11471,17503,18
11472,17504,18
11473,17505,18
11474,17506,18
11475,17507,18
11476,17508,18
11477,17509,18
11478,17510,18
11479,17511,18
11480,17512,18
11481,17513,18
11482,17514,18
11483,17515,18
11484,17516,18
11485,17517,18
11486,17518,18
11487,17519,18
11488,17520,18
11489,17521,18
11490,17522,18
11491,17523,18
11492,17524,18
11493,17525,18
11494,17526,18
11495,17527,18
11496,17528,18
11497,17529,18
11498,17530,18
11499,17531,18
11500,17532,18
11501,17533,18
11502,17534,18
11503,17535,18
11504,17536,18
11505,17537,18
11506,17538,18
11507,17539,18
11508,17540,18
11509,17541,18
11510,17542,18
11511,17543,18
11512,17544,18
11513,17545,18
11514,17546,18
11515,17547,18
11516,17548,18
11517,17549,18
11518,17550,18
11519,17551,18
11520,17552,18
11521,17553,18
11522,17554,18
11523,17555,18
11524,17556,18
11525,17557,18
11526,17558,18
11527,17559,18
11528,17560,18
11529,17561,18
11530,17562,18
11531,17563,18
11532,17564,18
11533,17565,18
11534,17566,18
11535,17567,18
11536,17568,18
11537,17569,18
11538,17570,18
11539,17571,18
11540,17572,18
11541,17573,18
11542,17574,18
11543,17575,18
11544,17576,18
11545,17577,18
11546,17578,18
11547,17579,18
11548,17580,18
11549,17581,18
11550,17582,18
11551,17583,18
11552,17584,18
11553,17585,18
11554,17586,18
11555,17587,18
11556,17588,18
11557,17589,18
11558,17590,18
11559,17591,18
11560,17592,18
11561,17593,18
11562,17594,18
11563,17595,18
11564,17596,18
11565,17597,18
11566,17598,18
11567,17599,18
11568,17600,18
11569,17601,18
11570,17602,18
11571,17603,18
11572,17604,18
11573,17605,18
11574,17606,18
11575,17607,18
11576,17608,18
11577,17609,18
11578,17610,18
11579,17611,18
11580,17612,18
11581,17613,18
11582,17614,18
11583,17615,18
11584,17616,18
11585,17617,18
11586,17618,18
11587,17619,18
11588,17620,18
11589,17621,18
11590,17622,18
11591,17623,18
11592,17624,18
11593,17625,18
11594,17626,18
11595,17627,18
11596,17628,18
11597,17629,18
11598,17630,18
11599,17631,18
11600,17632,18
11601,17633,18
11602,17634,18
11603,17635,18
11604,17636,18
11605,17637,18
11606,17638,18
11607,17639,18
11608,17640,18
11609,17641,18
11610,17642,18
11611,17643,18
11612,17644,18
11613,17645,18
11614,17646,18
11615,17647,18
11616,17648,18
11617,17649,18
11618,17650,18
11619,17651,18
11620,17652,18
11621,17653,18
11622,17654,18
11623,17655,18
11624,17656,18
11625,17657,18
11626,17658,18
11627,17659,18
11628,17660,18
11629,17661,18
11630,17662,18
11631,17663,18
11632,17664,18
11633,17665,18
11634,17666,18
11635,17667,18
11636,17668,18
11637,17669,18
11638,17670,18
11639,17671,18
11640,17672,18
11641,17673,18
11642,17674,18
11643,17675,18
11644,17676,18
11645,17677,18
11646,17678,18
11647,17679,18
11648,17680,18
11649,17681,18
11650,17682,18
11651,17683,18
11652,17684,18
11653,17685,18
11654,17686,18
11655,17687,18
11656,17688,18
11657,17689,18
11658,17690,18
11659,17691,18
11660,17692,18
11661,17693,18
11662,17694,18
11663,17695,18
11664,17696,18
11665,17697,18
11666,17698,18
11667,17699,18
11668,17700,18
11669,17701,18
11670,17702,18
11671,17703,18
11672,17704,18
11673,17705,18
11674,17706,18
11675,17707,18
11676,17708,18
11677,17709,18
11678,17710,18
11679,17711,18
11680,17712,18
11681,17713,18
11682,17714,18
11683,17715,18
11684,17716,18
11685,17717,18
11686,17718,18
11687,17719,18
11688,17720,18
11689,17721,18
11690,17722,18
11691,17723,18
11692,17724,18
11693,17725,18
11694,17726,18
11695,17727,18
11696,17728,18
11697,17729,18
11698,17730,18
11699,17731,18
11700,17732,18
11701,17733,18
11702,17734,18
11703,17735,18
11704,17736,18
11705,17737,18
11706,17738,18
11707,17739,18
11708,17740,18
11709,17741,18
11710,17742,18
11711,17743,18
11712,17744,18
11713,17745,18
11714,17746,18
11715,17747,18
11716,17748,18
11717,17749,18
11718,17750,18
11719,17751,18
11720,17752,18
11721,17753,18
11722,17754,18
11723,17755,18
11724,17756,18
11725,17757,18
11726,17758,18
11727,17759,18
11728,17760,18
11729,17761,18
11730,17762,18
11731,17763,18
11732,17764,18
11733,17765,18
11734,17766,18
11735,17767,18
11736,17768,18
11737,17769,18
11738,17770,18
11739,17771,18
11740,17772,18
11741,17773,18
11742,17774,18
11743,17775,18
11744,17776,18
11745,17777,18
11746,17778,18
11747,17779,18
11748,17780,18
11749,17781,18
11750,17783,18
11751,17784,18
11752,17785,18
11753,17786,18
11754,17787,18
11755,17788,18
11756,17789,18
11757,17790,18
11758,17791,18
11759,17792,18
11760,17793,18
11761,17794,18
11762,17795,18
11763,17796,18
11764,17797,18
11765,17798,18
11766,17799,18
11767,17800,18
11768,17801,18
11769,17802,18
11770,17803,18
11771,17804,18
11772,17805,18
11773,17806,18
11774,17807,18
11775,17808,18
11776,17809,18
11777,17810,18
11778,17811,18
11779,17812,18
11780,17813,18
11781,17814,18
11782,17815,18
11783,17816,18
11784,17817,18
11785,17818,18
11786,17819,18
11787,17820,18
11788,17821,18
11789,17822,18
11790,17823,18
11791,17824,18
11792,17825,18
11793,17826,18
11794,17827,18
11795,17828,18
11796,17829,18
11797,17830,18
11798,17831,18
11799,17832,18
11800,17833,18
11801,17834,18
11802,17835,18
11803,17836,18
11804,17837,18
11805,17838,18
11806,17839,18
11807,17840,18
11808,17841,18
11809,17842,18
11810,17843,18
11811,17844,18
11812,17845,18
11813,17846,18
11814,17847,18
11815,17848,18
11816,17849,18
11817,17850,18
11818,17851,18
11819,17852,18
11820,17853,18
11821,17854,18
11822,17855,18
11823,17856,18
11824,17857,18
11825,17858,18
11826,17859,18
11827,17860,18
11828,17861,18
11829,17862,18
11830,17863,18
11831,17864,18
11832,17865,18
11833,17866,18
11834,17867,18
11835,17868,18
11836,17869,18
11837,17870,18
11838,17871,18
11839,17872,18
11840,17873,18
11841,17874,18
11842,17875,18
11843,17876,18
11844,17877,18
11845,17878,18
11846,17879,18
11847,17880,18
11848,17881,18
11849,17882,18
11850,17883,18
11851,17884,18
11852,17885,18
11853,17886,18
11854,17887,18
11855,17888,18
11856,17889,18
11857,17890,18
11858,17891,18
11859,17892,18
11860,17893,18
11861,17894,18
11862,17895,18
11863,17896,18
11864,17897,18
11865,17898,18
11866,17899,18
11867,17900,18
11868,17901,18
11869,17902,18
11870,17903,18
11871,17904,18
11872,17905,18
11873,17906,18
11874,17907,18
11875,17908,18
11876,17909,18
11877,17910,18
11878,17911,18
11879,17912,18
11880,17913,18
11881,17914,18
11882,17915,18
11883,17916,18
11884,17917,18
11885,17918,18
11886,17919,18
11887,17920,18
11888,17921,18
11889,17922,18
11890,17923,18
11891,17924,18
11892,17925,18
11893,17926,18
11894,17927,18
11895,17928,18
11896,17929,18
11897,17930,18
11898,17931,18
11899,17932,18
11900,17933,18
11901,17934,18
11902,17935,18
11903,17936,18
11904,17937,18
11905,17938,18
11906,17939,18
11907,17940,18
11908,17941,18
11909,17942,18
11910,17943,18
11911,17944,18
11912,17945,18
11913,17946,18
11914,17947,18
11915,17948,18
11916,17949,18
11917,17950,18
11918,17951,18
11919,17952,18
11920,17953,18
11921,17954,18
11922,17955,18
11923,17956,18
11924,17957,18
11925,17958,18
11926,17959,18
11927,17960,18
11928,17961,18
11929,17962,18
11930,17963,18
11931,17964,18
11932,17965,18
11933,17966,18
11934,17967,18
11935,17968,18
11936,17969,18
11937,17970,18
11938,17971,18
11939,17972,18
11940,17973,18
11941,17974,18
11942,17975,18
11943,17976,18
11944,17977,18
11945,17978,18
11946,17979,18
11947,17980,18
11948,17981,18
11949,17982,18
11950,17983,18
11951,17984,18
11952,17985,18
11953,17986,18
11954,17987,18
11955,17988,18
11956,17989,18
11957,17990,18
11958,17991,18
11959,17992,18
11960,17993,18
11961,17994,18
11962,17995,18
11963,17996,18
11964,17997,18
11965,17998,18
11966,17999,18
11967,18000,18
11968,18001,18
11969,18002,18
11970,18003,18
11971,18004,18
11972,18005,18
11973,18006,18
11974,18007,18
11975,18008,18
11976,18009,18
11977,18010,18
11978,18011,18
11979,18012,18
11980,18013,18
11981,18014,18
11982,18015,18
11983,18016,18
11984,18017,18
11985,18018,18
11986,18019,18
11987,18020,18
11988,18021,18
11989,18022,18
11990,18023,18
11991,18024,18
11992,18025,18
11993,18026,18
11994,18027,18
11995,18028,18
11996,18029,18
11997,18030,18
11998,18031,18
11999,18032,18
12000,18033,18
12001,18034,18
12002,18035,18
12003,18036,18
12004,18037,18
12005,18038,18
12006,18039,18
12007,18040,18
12008,18041,18
12009,18042,18
12010,18043,18
12011,18044,18
12012,18045,18
12013,18046,18
12014,18047,18
12015,18048,18
12016,18049,18
12017,18050,18
12018,18051,18
12019,18052,18
12020,18053,18
12021,18054,18
12022,18055,18
12023,18056,18
12024,18057,18
12025,18058,18
12026,18059,18
12027,18060,18
12028,18061,18
12029,18062,18
12030,18063,18
12031,18064,18
12032,18065,18
12033,18066,18
12034,18067,18
12035,18068,18
12036,18069,18
12037,18070,18
12038,18071,18
12039,18072,18
12040,18073,18
12041,18074,18
12042,18075,18
12043,18076,18
12044,18077,18
12045,18078,18
12046,18079,18
12047,18080,18
12048,18081,18
12049,18082,18
12050,18083,18
12051,18084,18
12052,18085,18
12053,18086,18
12054,18087,18
12055,18088,18
12056,18089,18
12057,18090,18
12058,18091,18
12059,18092,18
12060,18093,18
12061,18094,18
12062,18095,18
12063,18096,18
12064,18097,18
12065,18098,18
12066,18099,18
12067,18100,18
12068,18101,18
12069,18102,18
12070,18103,18
12071,18104,18
12072,18105,18
12073,18106,18
12074,18107,18
12075,18108,18
12076,18109,18
12077,18110,18
12078,18111,18
12079,18112,18
12080,18113,18
12081,18114,18
12082,18115,18
12083,18116,18
12084,18117,18
12085,18118,18
12086,18119,18
12087,18120,18
12088,18121,18
12089,18122,18
12090,18123,18
12091,18124,18
12092,18125,18
12093,18126,18
12094,18127,18
12095,18128,18
12096,18129,18
12097,18130,18
12098,18131,18
12099,18132,18
12100,18133,18
12101,18134,18
12102,18135,18
12103,18136,18
12104,18137,18
12105,18138,18
12106,18139,18
12107,18140,18
12108,18141,18
12109,18142,18
12110,18143,18
12111,18144,18
12112,18145,18
12113,18146,18
12114,18147,18
12115,18148,18
12116,18149,18
12117,18150,18
12118,18151,18
12119,18152,18
12120,18153,18
12121,18154,18
12122,18155,18
12123,18156,18
12124,18157,18
12125,18158,18
12126,18159,18
12127,18160,18
12128,18161,18
12129,18162,18
12130,18163,18
12131,18164,18
12132,18165,18
12133,18166,18
12134,18167,18
12135,18169,18
12136,18170,18
12137,18171,18
12138,18172,18
12139,18173,18
12140,18174,18
12141,18175,18
12142,18176,18
12143,18177,18
12144,18178,18
12145,18179,18
12146,18180,18
12147,18181,18
12148,18182,18
12149,18183,18
12150,18184,18
12151,18185,18
12152,18186,18
12153,18187,18
12154,18188,18
12155,18189,18
12156,18190,18
12157,18191,18
12158,18192,18
12159,18193,18
12160,18194,18
12161,18195,18
12162,18196,18
12163,18197,18
12164,18198,18
12165,18199,18
12166,18200,18
12167,18201,18
12168,18202,18
12169,18203,18
12170,18204,18
12171,18205,18
12172,18206,18
12173,18207,18
12174,18208,18
12175,18209,18
12176,18210,18
12177,18211,18
12178,18212,18
12179,18213,18
12180,18214,18
12181,18215,18
12182,18216,18
12183,18217,18
12184,18218,18
12185,18219,18
12186,18220,18
12187,18221,18
12188,18222,18
12189,18223,18
12190,18224,18
12191,18225,18
12192,18226,18
12193,18227,18
12194,18228,18
12195,18229,18
12196,18230,18
12197,18231,18
12198,18232,18
12199,18233,18
12200,18234,18
12201,18235,18
12202,18236,18
12203,18237,18
12204,18238,18
12205,18239,18
12206,18240,18
12207,18241,18
12208,18242,18
12209,18243,18
12210,18244,18
12211,18245,18
12212,18246,18
12213,18247,18
12214,18248,18
12215,18249,18
12216,18250,18
12217,18251,18
12218,18252,18
12219,18253,18
12220,18254,18
12221,18255,18
12222,18256,18
12223,18257,18
12224,18258,18
12225,18259,18
12226,18260,18
12227,18261,18
12228,18262,18
12229,18263,18
12230,18265,18
12231,18266,18
12232,18267,18
12233,18268,18
12234,18269,18
12235,18270,18
12236,18271,18
12237,18272,18
12238,18273,18
12239,18274,18
12240,18275,18
12241,18276,18
12242,18277,18
12243,18278,18
12244,18279,18
12245,18280,18
12246,18281,18
12247,18282,18
12248,18283,18
12249,18284,18
12250,18285,18
12251,18286,18
12252,18287,18
12253,18288,18
12254,18289,18
12255,18290,18
12256,18291,18
12257,18292,18
12258,18293,18
12259,18294,18
12260,18295,18
12261,18296,18
12262,18297,18
12263,18298,18
12264,18299,18
12265,18300,18
12266,18301,18
12267,18302,18
12268,18303,18
12269,18304,18
12270,18305,18
12271,18306,18
12272,18307,18
12273,18308,18
12274,18309,18
12275,18310,18
12276,18311,18
12277,18312,18
12278,18313,18
12279,18314,18
12280,18315,18
12281,18316,18
12282,18317,18
12283,18318,18
12284,18319,18
12285,18320,18
12286,18321,18
12287,18322,18
12288,18323,18
12289,18324,18
12290,18325,18
12291,18326,18
12292,18327,18
12293,18328,18
12294,18329,18
12295,18330,18
12296,18331,18
12297,18332,18
12298,18333,18
12299,18334,18
12300,18335,18
12301,18336,18
12302,18337,18
12303,18338,18
12304,18339,18
12305,18340,18
12306,18341,18
12307,18342,18
12308,18343,18
12309,18344,18
12310,18345,18
12311,18346,18
12312,18347,18
12313,18348,18
12314,18349,18
12315,18350,18
12316,18351,18
12317,18352,18
12318,18353,18
12319,18354,18
12320,18355,18
12321,18356,18
12322,18357,18
12323,18358,18
12324,18359,18
12325,18360,18
12326,18361,18
12327,18362,18
12328,18363,18
12329,18364,18
12330,18365,18
12331,18366,18
12332,18367,18
12333,18368,18
12334,18369,18
12335,18370,18
12336,18371,18
12337,18372,18
12338,18373,18
12339,18374,18
12340,18375,18
12341,18376,18
12342,18377,18
12343,18378,18
12344,18379,18
12345,18380,18
12346,18381,18
12347,18382,18
12348,18383,18
12349,18384,18
12350,18385,18
12351,18386,18
12352,18387,18
12353,18388,18
12354,18389,18
12355,18390,18
12356,18391,18
12357,18392,18
12358,18393,18
12359,18394,18
12360,18395,18
12361,18396,18
12362,18397,18
12363,18398,18
12364,18399,18
12365,18400,18
12366,18401,18
12367,18402,18
12368,18403,18
12369,18404,18
12370,18405,18
12371,18406,18
12372,18407,18
12373,18408,18
12374,18409,18
12375,18410,18
12376,18411,18
12377,18412,18
12378,18413,18
12379,18414,18
12380,18415,18
12381,18416,18
12382,18417,18
12383,18418,18
12384,18419,18
12385,18420,18
12386,18421,18
12387,18422,18
12388,18423,18
12389,18424,18
12390,18425,18
12391,18426,18
12392,18427,18
12393,18428,18
12394,18429,18
12395,18430,18
12396,18431,18
12397,18432,18
12398,18433,18
12399,18434,18
12400,18435,18
12401,18436,18
12402,18437,18
12403,18438,18
12404,18439,18
12405,18440,18
12406,18441,18
12407,18442,18
12408,18443,18
12409,18444,18
12410,18445,18
12411,18446,18
12412,18447,18
12413,18448,18
12414,18449,18
12415,18450,18
12416,18451,18
12417,18452,18
12418,18453,18
12419,18454,18
12420,18455,18
12421,18456,18
12422,18457,18
12423,18458,18
12424,18459,18
12425,18460,18
12426,18461,18
12427,18462,18
12428,18463,18
12429,18464,18
12430,18465,18
12431,18466,18
12432,18467,18
12433,18468,18
12434,18469,18
12435,18470,18
12436,18471,18
12437,18472,18
12438,18473,18
12439,18474,18
12440,18475,18
12441,18476,18
12442,18477,18
12443,18478,18
12444,18479,18
12445,18480,18
12446,18481,18
12447,18482,18
12448,18483,18
12449,18484,18
12450,18485,18
12451,18486,18
12452,18487,18
12453,18488,18
12454,18489,18
12455,18490,18
12456,18491,18
12457,18492,18
12458,18493,18
12459,18494,18
12460,18495,18
12461,18497,18
12462,18498,18
12463,18499,18
12464,18500,18
12465,18501,18
12466,18502,18
12467,18503,18
12468,18504,18
12469,18505,18
12470,18506,18
12471,18507,18
12472,18508,18
12473,18509,18
12474,18510,18
12475,18511,18
12476,18512,18
12477,18513,18
12478,18514,18
12479,18515,18
12480,18516,18
12481,18517,18
12482,18518,18
12483,18519,18
12484,18520,18
12485,18521,18
12486,18522,18
12487,18523,18
12488,18524,18
12489,18525,18
12490,18526,18
12491,18527,18
12492,18528,18
12493,18529,18
12494,18530,18
12495,18531,18
12496,18532,18
12497,18533,18
12498,18534,18
12499,18535,18
12500,18536,18
12501,18537,18
12502,18538,18
12503,18539,18
12504,18540,18
12505,18541,18
12506,18542,18
12507,18543,18
12508,18544,18
12509,18545,18
12510,18546,18
12511,18547,18
12512,18548,18
12513,18549,18
12514,18550,18
12515,18551,18
12516,18552,18
12517,18553,18
12518,18554,18
12519,18555,18
12520,18556,18
12521,18557,18
12522,18558,18
12523,18559,18
12524,18560,18
12525,18561,18
12526,18562,18
12527,18563,18
12528,18564,18
12529,18565,18
12530,18566,18
12531,18567,18
12532,18568,18
12533,18569,18
12534,18570,18
12535,18571,18
12536,18572,18
12537,18573,18
12538,18574,18
12539,18575,18
12540,18576,18
12541,18577,18
12542,18578,18
12543,18579,18
12544,18580,18
12545,18581,18
12546,18582,18
12547,18583,18
12548,18584,18
12549,18585,18
12550,18586,18
12551,18587,18
12552,18588,18
12553,18589,18
12554,18590,18
12555,18591,18
12556,18592,18
12557,18593,18
12558,18594,18
12559,18595,18
12560,18596,18
12561,18597,18
12562,18598,18
12563,18599,18
12564,18600,18
12565,18601,18
12566,18602,18
12567,18603,18
12568,18604,18
12569,18605,18
12570,18606,18
12571,18607,18
12572,18608,18
12573,18609,18
12574,18610,18
12575,18611,18
12576,18612,18
12577,18613,18
12578,18614,18
12579,18615,18
12580,18616,18
12581,18617,18
12582,18618,18
12583,18619,18
12584,18620,18
12585,18621,18
12586,18622,18
12587,18623,18
12588,18624,18
12589,18625,18
12590,18626,18
12591,18627,18
12592,18628,18
12593,18629,18
12594,18630,18
12595,18631,18
12596,18632,18
12597,18633,18
12598,18634,18
12599,18635,18
12600,18636,18
12601,18637,18
12602,18638,18
12603,18639,18
12604,18640,18
12605,18641,18
12606,18642,18
12607,18643,18
12608,18644,18
12609,18645,18
12610,18646,18
12611,18647,18
12612,18648,18
12613,18649,18
12614,18650,18
12615,18651,18
12616,18652,18
12617,18653,18
12618,18654,18
12619,18655,18
12620,18656,18
12621,18657,18
12622,18658,18
12623,18659,18
12624,18660,18
12625,18661,18
12626,18662,18
12627,18663,18
12628,18664,18
12629,18665,18
12630,18666,18
12631,18667,18
12632,18668,18
12633,18669,18
12634,18670,18
12635,18671,18
12636,18672,18
12637,18673,18
12638,18674,18
12639,18675,18
12640,18676,18
12641,18677,18
12642,18678,18
12643,18679,18
12644,18680,18
12645,18681,18
12646,18682,18
12647,18683,18
12648,18684,18
12649,18685,18
12650,18686,18
12651,18687,18
12652,18688,18
12653,18689,18
12654,18690,18
12655,18691,18
12656,18692,18
12657,18693,18
12658,18694,18
12659,18695,18
12660,18696,18
12661,18697,18
12662,18698,18
12663,18699,18
12664,18700,18
12665,18701,18
12666,18702,18
12667,18703,18
12668,18704,18
12669,18705,18
12670,18706,18
12671,18707,18
12672,18708,18
12673,18709,18
12674,18710,18
12675,18711,18
12676,18712,18
12677,18713,18
12678,18714,18
12679,18715,18
12680,18716,18
12681,18717,18
12682,18718,18
12683,18719,18
12684,18720,18
12685,18721,18
12686,18722,18
12687,18723,18
12688,18724,18
12689,18725,18
12690,18726,18
12691,18727,18
12692,18728,18
12693,18729,18
12694,18730,18
12695,18731,18
12696,18732,18
12697,18733,18
12698,18734,18
12699,18735,18
12700,18736,18
12701,18737,18
12702,18738,18
12703,18739,18
12704,18740,18
12705,18741,18
12706,18742,18
12707,18743,18
12708,18744,18
12709,18745,18
12710,18746,18
12711,18747,18
12712,18748,18
12713,18749,18
12714,18750,18
12715,18751,18
12716,18752,18
12717,18753,18
12718,18754,18
12719,18755,18
12720,18756,18
12721,18757,18
12722,18758,18
12723,18759,18
12724,18760,18
12725,18761,18
12726,18762,18
12727,18763,18
12728,18764,18
12729,18765,18
12730,18766,18
12731,18767,18
12732,18768,18
12733,18769,18
12734,18770,18
12735,18771,18
12736,18772,18
12737,18773,18
12738,18774,18
12739,18775,18
12740,18776,18
12741,18777,18
12742,18778,18
12743,18779,18
12744,18780,18
12745,18781,18
12746,18782,18
12747,18783,18
12748,18784,18
12749,18785,18
12750,18786,18
12751,18787,18
12752,18788,18
12753,18789,18
12754,18790,18
12755,18791,18
12756,18792,18
12757,18793,18
12758,18794,18
12759,18795,18
12760,18796,18
12761,18797,18
12762,18798,18
12763,18799,18
12764,18800,18
12765,18801,18
12766,18802,18
12767,18803,18
12768,18804,18
12769,18805,18
12770,18806,18
12771,18807,18
12772,18808,18
12773,18809,18
12774,18810,18
12775,18811,18
12776,18812,18
12777,18813,18
12778,18814,18
12779,18815,18
12780,18816,18
