tweet_id,event_id,eventType,text,date,user_id,annotation_postPriority
30890,26,shooting,MORE: People in #Dallas speaking out against shooting of two black men by police @FOX4 https://t.co/JAHKaxVRQH,,,Low
30891,26,shooting,WATCH LIVE: Dallas protest over police shootings of black men in MN and LA. https://t.co/5x7FIJetLg (Chopper11) https://t.co/5MO0f6sIg1,,,Low
30892,26,shooting,People continue 2 fill Belo Garden Park in #Dallas 4 rally &amp; march in response 2 shooting death of 2 blk men @FOX4 https://t.co/efoiHbN0Nv,,,Low
30893,26,shooting,"""No more police involved shootings!"" Several hundred people now filling Belo Park in Downtown Dallas @CBSDFW https://t.co/f0RdV1m3HP",,,Low
30894,26,shooting,rally underway right now in Belo Garden.. downtown Dallas. Protest against Baton Rouge and Minnesota shootings,,,Low
30895,26,shooting,"People protesting in downtown #Dallas the shootings of Black men by police. Chanting ""Enough is enough!"" Good... https://t.co/mWvmSDgztX",,,Low
30896,26,shooting,LIVE: Demonstrators gathered in Downtown Dallas in wake of recent officer-involved shootings https://t.co/5RCb6qP95d https://t.co/blB8bU3gkn,,,Low
30897,26,shooting,RT @MSaavedraTV: Crowd at Belo Garden in #Dallas protesting the shooting deaths of #AltonSterling and #PhilandoCastile @wfaachannel8 https:?,,,Low
30898,26,shooting,Protesters are starting to gather at Belo Park in #Dallas because of the recent #policeshootings. @NBCDFW https://t.co/d5IXmrCmkh,,,Low
30899,26,shooting,Protests in Dallas Over Deadly Police Shootings - NBC 5 Dallas-Fort Worth https://t.co/xXIEGGPkhZ,,,Low
30900,26,shooting,Dallas next week &amp; The week after I'm shooting to H-Town,,,Low
30901,26,shooting,"WATCH LIVE: Protests in Dallas Over Police Shootings
https://t.co/U3PNMp5qdK",,,Low
30902,26,shooting,View frm #Chopper5 in #Dallas at the demonstration re: recent police involved shootings. #NBCDFWNow https://t.co/C0kK4Br5QV,,,Low
30903,26,shooting,RT @AmesChopper5: Protesters are starting to march through the streets of #Dallas. #PoliceShooting #NBCDFWNow @NBCDFW https://t.co/FcUXafLC?,,,Low
30904,26,shooting,"Police shooting rallies spread nationside.
Dallas: https://t.co/Y0xMT9HXkY
Atlanta: https://t.co/xvaCYsqrJr
DC: https://t.co/BapjdkvWjU",,,Low
30905,26,shooting,RT: The crowd of protestors seems to be growing as they march through #Dallas. #PoliceShooting? #BernieStrong https://t.co/sWBnq4JISt,,,Low
30906,26,shooting,@AmesChopper5 @NBCDFW Was there a police shooting in Dallas??,,,Low
30907,26,shooting,"Shootings in Baton Rouge and Minnesota and even the people in Dallas are rioting. People in Washington, D.C. are marching. Wow.",,,Low
30908,26,shooting,HAPPENING NOW: Hundreds protest recent deadly police shootings in dwntown Dallas WATCH LIVE: https://t.co/7wslq9jOwi https://t.co/fMgDvkzra1,,,Low
30909,26,shooting,"The softer side of our ambassador Dez Bryant shooting a video called ""Cowboys and Puppies"".

Photo Credit: Dallas... https://t.co/xqa9sDCjKk",,,Low
30910,26,shooting,@CBSDFW shootings were not in Dallas. That's what your pst makes it sound like.,,,Low
30911,26,shooting,Been watching my friend @DominiqueTXLaw Broadcast Live from downtown Dallas Protesting against Police shootings. She's great.,,,Low
30912,26,shooting,@CBSDFW your post makes it sound as if the shootings were in downtown Dallas.,,,Low
30913,26,shooting,LIVE on #Periscope: dallas shooting!  https://t.co/91XVz5UDbr,,,Low
30914,26,shooting,"Major protest after this week shootings. Dallas, Atlanta, NYC and D.C. https://t.co/7paLJ1dvky",,,Low
30915,26,shooting,"Numerous demonstrations in big cities over police shootings including DC, NYC, Dallas. Live coverage #SiriusXM 115",,,Low
30916,26,shooting,"#Dallas, Downtown Dallas huge protest coming down Commerce Street. Is interrupt by potential shooting!!!!!!",,,Low
30917,26,shooting,Wtf I just heard gun shots in Dallas by the Omni. It better not be another shooting,,,Low
30918,26,shooting,Protest appears to be getting a little wild in Dallas right now. Lots of police. General chaos. #policeshootings,,,Low
30919,26,shooting,"@FluteGirl2406 So sad...way too many shootings, especially in Dallas :(",,,Low
30920,26,shooting,please pray for our fallen officers in Dallas? #policeshootings,,,Low
30921,26,shooting,Oh shit Dallas is shooting.... Fox just showed 3 cops laying on the ground not moving,,,Low
30922,26,shooting,Oh shit I just read they are shooting at the #protest in #Dallas,,,Low
30923,26,shooting,Shooting reported in the protest in downtown Dallas. Chaotic scene right now.,,,Low
30924,26,shooting,Shooting during the Dallas protests. Multiple cops laying on the ground.,,,Low
30925,26,shooting,#BREAKINGNEWS: Gun shots ring out during Dallas protest against fatal-police shootings,,,Low
30926,26,shooting,RT @rudabehcbs4: BREAKING: Officers down after shooting in #Dallas.,,,Low
30927,26,shooting,Some White people was shooting at #dallas protester for the #BlackLivesMatter rally ????,,,Low
30928,26,shooting,"Shooting in Dallas. Watching a live feed, multiple police officers down. Working to find out more info.",,,Low
30929,26,shooting,"BREAKING NEWS
Shooting in Dallas, it may have been an officer. Please pray for peace. https://t.co/WkkmER9Hof",,,Low
30930,26,shooting,Lord now they?re shooting in Dallas. My mom called me and she?s freaking out,,,Low
30931,26,shooting,RT @giafenty_: BROOOO THEY SHOOTING POLICE DOWNTOWN IN DALLAS,,,Low
30932,26,shooting,Shooting riots have started in Dallas already. They're shooting at cops now,,,Low
30933,26,shooting,RT @Biebscookieslot: Y'all shooting at the protest in Dallas PLEASE STAY SAFE,,,Low
30934,26,shooting,"Potential police involved shooting in Dallas Texas, possible dead police officer and civilians",,,Low
30935,26,shooting,Now someone killed a cop at a rally in Dallas. What the fuck? #policeshootings,,,Low
30936,26,shooting,"They are shooting cops in Dallas,Texas. This is happening during a Dallas protest.",,,Low
30937,26,shooting,#Breaking #Dallas Shooting in process.. https://t.co/dD5wt2GN85,,,Low
30938,26,shooting,Now a Dallas policemen is shot. #ThanksObama for making him a target Arsehole!  #policeshootings,,,Low
30939,26,shooting,#shooting of Dallas Police tonight. This is the Obama America. Hope and change my ass . It's divide and distrust,,,Low
30940,26,shooting,And protesters start shooting in downtown Dallas. When is this stupidity ever going to stop?,,,Low
30941,26,shooting,A riot in Dallas ? people are shooting cops????? What's going on,,,Low
30942,26,shooting,It looks like there is a shooter or shooters in Dallas..Shooting at the cops. Not certain. That's what it looks like.,,,Low
30943,26,shooting,Omg they're shooting at these officers in Dallas right now ???,,,Low
30944,26,shooting,just witnessed the Dallas police shooting... #PrayforAmerica,,,Low
30945,26,shooting,"@FoxNews live shot during protests in Dallas shows chaos, bodies down, unresponsive #BREAKING #policeshootings",,,Low
30946,26,shooting,RT @CurtAnderson12B: Just watched a shooting live on fox in #Dallas,,,Low
30947,26,shooting,BREAKING: Officer reportedly shot during downtown Dallas march over police shooting of black men in MN and LA.-KRLD https://t.co/3C1KwgF7Q4,,,Low
30948,26,shooting,Gunshots fired in downtown Dallas rally to protest recent police shootings.,,,Low
30949,26,shooting,Praying for everyone involved in the shooting in Downtown Dallas... This is insane. #PrayForDallas,,,Low
30950,26,shooting,If you aren't watching FOX news...... There is a live shooting in Dallas right now at the protest,,,Low
30951,26,shooting,Protest shootings in #Dallas. Looking at raw feeds. Naked eye at least three cops shot. @CBSMiami https://t.co/Vwhy6u8ZF3,,,Low
30952,26,shooting,What's going on in Dallas bro!? They shooting at the protest,,,Low
30953,26,shooting,RT @HonkyTonkJew: Possible cop down in Dallas #KellyFile  #policeshootings,,,Low
30954,26,shooting,RT @SMuenchen: Protesters shooting cops in Dallas. Chaos breaking loose.,,,Low
30955,26,shooting,Shooting innocent cops that had nothing to do with the shootings is ridiculous. Punks can't even protest peacefully. #Dallas,,,Low
30956,26,shooting,Protests of police shootings in downtown Dallas https://t.co/1OePIqxcFR via @WFAA,,,Low
30957,26,shooting,"Watching Fox , It Looks Like a Cop Has Shot IN Dallas Duting Protests  Over Shooting. #ATS https://t.co/irGlhP1RRg",,,Low
30958,26,shooting,Yoanyone else watching the news. People were protesting about the 2 black shootings in dallas and there are cops on the ground LIVE and shit,,,Low
30959,26,shooting,RT @b_woody285: Protestors are just shooting cops in Dallas....,,,Low
30960,26,shooting,Much police activity in #Dallas as shown live on @FoxNews during #PoliceShooting protest.,,,Low
30961,26,shooting,RT @WhoIsDonDada: They shooting at the police in Dallas at the protest,,,Low
30962,26,shooting,"There's shooting at the #Dallas demonstration.  If you know people there, check on them. Tell them to get to safety",,,Low
30963,26,shooting,Shooting at the protest in Dallas. I'm really not surprised. Are you?,,,Low
30964,26,shooting,GTA VI RT @aj_slown: Ppl shooting down police in Dallas on live tv,,,Low
30965,26,shooting,OFFICERS DOWN!! SHOOTING AT DALLAS BLACK LIVES MATTER PROTEST!! https://t.co/i9XQqNHH6E via @gatewaypundit,,,Low
30966,26,shooting,Shootings in downtown Dallas be safe. 2 cops got shot at a protest,,,Low
30967,26,shooting,"RT @kalindalin: PEOPLE ARE SHOOTING, STAY SAFE HERE IN DOWNTOWN DALLAS",,,Low
30968,26,shooting,"BREAKING: At least three officers down after shooting in downtown Dallas, Texas. - FOX News showed bodies live.",,,Low
30969,26,shooting,"Folks, you cannot just start shooting random cops (PEOPLE)! That is NOT the answer. You're ruining the cause. Jesus? 
#Dallas #Breaking",,,Low
30970,26,shooting,Pretty sure the Dallas cop on the ground didn't kill anyone in MN last night  #policeshootings,,,Low
30971,26,shooting,"""People lying on the ground"" my ass, report it @FoxNews these are thugs in Dallas shooting officers.",,,Low
30972,26,shooting,omg these shootings in dallas? everyone pray. #PrayForTheWorld,,,Low
30973,26,shooting,Reports that shots fired in #Dallas and possible officer down and not moving. Way to reinforce perceptions.  #policeshootings,,,Low
30974,26,shooting,Omg now our city. Cops on the ground in downtown Dallas... #dallasshooting,,,Low
30975,26,shooting,It looks like cops are down in Dallas. Let me be very clear: the media amplified the shootings. They wanted more uproar to erupt.,,,Low
30976,26,shooting,THREE ACTIVE SHOOTINGS AT THE #BlackLivesMatter RALLY IN DALLAS! STAY OUT OF DOWNTOWN!! I'm safe.,,,Low
30977,26,shooting,This Dallas protest shooting is just wow? What is going on with the world?! It?s literally falling apart at the seams. ?,,,Low
30978,26,shooting,Looks like cops may be down in Dallas during Black Lives Matter protest. #policeshootings,,,Low
30979,26,shooting,watch the person that was shooting get shot and then what's going to happen is the same thing happening right now in Dallas,,,Low
30980,26,shooting,"Major protests happening now in Dallas , NYC,LA and Minnesota related to Louisiana and Minnesota shootings.Potential cop shot in Dallas.SOS",,,Low
30981,26,shooting,Satans servants are shooting Dallas Law Enforcement . This is America now. This is evidence that some human beings are not domesticated!!!!,,,Low
30982,26,shooting,FOX just reported that shots were fired at a protest in Dallas for the fatal police shootings.,,,Low
30983,26,shooting,"BREAKING: Shots fired, bodies on ground at #Dallas police shooting #protest.",,,Low
30984,26,shooting,@ShannonMilly shooting dallas police dont  make them want to not shoot you!!!!,,,Low
30985,26,shooting,"Oh no, major shooting in Dallas right now. They are saying an officer is down ? https://t.co/5hssaCMssU",,,Low
30986,26,shooting,@FoxNews REPORT THE SHOOTING AT DALLAS ASSHOLES ITS YOUR FAULT THOSE COPS ARE MOST LIKELY DEAF,,,Low
30987,26,shooting,Shooting multiple cops isn't helping whatever cause you're marching for. #Dallas,,,Low
30988,26,shooting,Re: Dallas #police down..police in #Dallas have nothing2 do w/what cops did in #LA or #MN.  Can't go around shooting cops! #PrayforAmerica,,,Low
30989,26,shooting,"@donlemon , concentrate on the shooting going on in Dallas RIGHT NOW",,,Low
30990,26,shooting,BREAKING: @FOX4 in Dallas reporting shots fired at a protest downtown related to the officer-involved shootings in LA/MN,,,Low
30991,26,shooting,There's a shooting in downtown Dallas and I'm in Dallas right now I'm shaking this is my third day in America,,,Low
30992,26,shooting,Having a bowl for my neighbors in Dallas. Just heard another shot. Prayers for Dallas shooting.,,,Low
30993,26,shooting,COPS FIRED ON IN DALLAS #PoliceShooting #BatonRouge #MinnesotaShooting .@MalzbergShow,,,Low
30994,26,shooting,Here we go. Fox Live has a shooting at a protest going on in Dallas. Two cops seem to be down.,,,Low
30995,26,shooting,Protestors shooting and killing police officers in Dallas is not going to solve the problem. This is insane.,,,Low
30996,26,shooting,Shooting at police during these protests is going to solve the issue! Brilliant idea! #Dallas,,,Low
30997,26,shooting,@ananavarro I was on the side of victim in cop shooting but DALLAS COP SHOOTING is wrong &amp; blk ppl need 2 recognize they r not helping cause,,,Low
30998,26,shooting,"BREAKING: Officer down in Dallas, @wfaachannel8 reporting it sounded like an assault rifle. Shooting happened during protest @WBRZ",,,Low
30999,26,shooting,praying for dallas. i hate how shootings have become a daily activity,,,Low
31000,26,shooting,Dallas protest over cop shootings #ATS https://t.co/SUkM968zm9,,,Low
31001,26,shooting,There was a shooting at the PEACEFUL PROTEST in Downtown Dallas tonight.,,,Low
31002,26,shooting,@okienailor @MSNBC @cnnbrk yes a shooting in Dallas cops down,,,Low
31003,26,shooting,2 cops shot in Dallas. Hope my uncle is not working tonight. Ridiculous. #DallasShooting,,,Low
31004,26,shooting,"#BREAKING Shots fired at Dallas protest over recent police involved shootings in in Baton Rouge, Louisiana, the other in Minnesota.",,,Low
31005,26,shooting,"So people riot to protest cop shootings, and shoot cops in the process, thinking it'll help solve the problem. What the fuck. #Dallas",,,Low
31006,26,shooting,"At the bank of America in Dallas,Texas... there is a sniper who is shooting police officers from the building. Damn. It's live on Fox News.",,,Low
31007,26,shooting,"Having dinner in downtown Dallas and there's cops everywhere cause I shooting just happened, no biggie",,,Low
31008,26,shooting,Shots fired in Dallas! Something very scary is happening. Unrest at protest over shootings of two black men by white cops. This is terrible!,,,Low
31009,26,shooting,"SHOOTING DOWNTOWN DALLAS SOMEONE WITH A RIFLE WTFFFFF MANNNNN

FUCKKKK",,,Low
31010,26,shooting,Downtown Dallas shootout armed man; tact gear shooting at police #dallasshooting https://t.co/hQjUbTm2Yy,,,Low
31011,26,shooting,Now we got people shooting cops in Dallas. #ClockIsTicking #2A,,,Low
31012,26,shooting,when @j_allyson13 calls you to check if you're home and safe because a shooting in Dallas ??? everybody needs friends like this !,,,Low
31013,26,shooting,People are shooting at police in Dallas ON LIVE TV...I understand the anger but that's really not solving anything.,,,Low
31014,26,shooting,"WOW i cant believe my eyes rn. Yall need to tune into the "" fox news channel"" they are shooting cops in DALLAS !! It LOOKS HORRIBLE",,,Low
31015,26,shooting,.@FOX4  reporting someone has a rifle and is shooting at cops in Downtown Dallas.,,,Low
31016,26,shooting,LIVE: Active shooting situation in Dallas BLM protest. Person has a rifle and is shooting cops. https://t.co/aHsnmIBozh,,,Low
31017,26,shooting,Former Dallas reporter @tianijones says this is downtown Dallas area Griffin street. @CBSMiami #DallasProtestShootings,,,Low
31018,26,shooting,"Another shooting by a cop!

This time in Dallas at a peaceful protest!!!!!

#BlackLivesMatterToo",,,Low
31019,26,shooting,KDFW Dallas reporting shots fired at police during BLM protest;person with rifle shooting at police.,,,Low
31020,26,shooting,So people just start shooting at cops in Dallas because they are tried of police violence.... ???,,,Low
31021,26,shooting,Someone has a riffle in Dallas and is shooting cops/people?!?!?!?!? Lord have mercy,,,Low
31022,26,shooting,Bro I know Dallas people not out there really shooting police omg they T'd up,,,Low
31023,26,shooting,News saying there was a shooting in Dallas at a protest. Guns everywhere. Be safe y'all!!,,,Low
31024,26,shooting,Someone is running thru downtown Dallas with  Rifle shooting. This is not going to help people!,,,Low
31025,26,shooting,"BREAKING:  Shots fired at protesters in Dallas, who were demonstrating against the recent shootings of two black men in LA and MN",,,Low
31026,26,shooting,ROTEST IN DOWNTOWN DALLAS OVER POLICE BRUTALITY LEADS TO POLICE SHOOTING...HOW DOES THAT HAPPEN?!?!,,,Low
31027,26,shooting,It sounds like someone is shooting at Dallas PD with a riffle..God help us come together!,,,Low
31028,26,shooting,@clj94104 sorry man don't know you just wish everyone would not judge till all facts.  Looks like police shooting in Dallas what a mess,,,Low
31029,26,shooting,"Y'all shooting officers in Dallas, fuck is wrong with people",,,Low
31030,26,shooting,Shootings in Dallas during the protest against the recent killings...damn..,,,Low
31031,26,shooting,They shooting at the police in downtown Dallas at a protest ? stay safe out there this what they want!,,,Low
31032,26,shooting,"#Breaking

Protests tonight over police shootings. 
In Dallas, several officers were shot.",,,Low
31033,26,shooting,"search dallas shooting on here bro, the news talking about it now. https://t.co/qVgsIUHQK1",,,Low
31034,26,shooting,RT @Tayler_janay: Dallas why are yall shooting at the protest ???,,,Low
31035,26,shooting,Shots fired. Someone with a rifle at protest in #Dallas re: police shootings.  Making me sick. #FoxNews #KellyFile,,,Low
31036,26,shooting,Protesters in Dallas shooting at cops.. That's really gonna prove your point!!Fucking retards,,,Low
31037,26,shooting,Reports of at least 3 cops shot by sniper fire. #policeshootings https://t.co/BqroGoqT0P,,,Low
31038,26,shooting,Someone has a rifle shooting at the downtown dallas rally cuz man what the fuck.,,,Low
31039,26,shooting,Somebody shooting at the Black lives matters protest in Dallas fox news Hannity,,,Low
31040,26,shooting,Now shots fired in Dallas. That's fantastic. More shooting. That will solve everything.,,,Low
31041,26,shooting,"Damn a person with a rifle shooting random people Griffin and Main at the #Dallas #Protest
Shooting happend on Lamar and Main",,,Low
31042,26,shooting,Please let those shots have not hit an officer. Dallas didn't have a questionable shooting last night.,,,Low
31043,26,shooting,@realDonaldTrump Obama started his rhetoric on TV again abt Blk shootings &amp; now BLM disrupting Dallas &amp; NY when they dont know what happened,,,Low
31044,26,shooting,Some shooting at Dallas ? with rifle.  https://t.co/iqapljMcET,,,Low
31045,26,shooting,"#BREAKING Shooting Occurred during protests in #Dallas reports of 2-4 Officers shot, unknown if shooter is active",,,Low
31046,26,shooting,"Shooting in Minnesota &amp; New York in the last 24 hours, and now there's been another shooting in Dallas, TX moments ago. #AllLivesMatter",,,Low
31047,26,shooting,protester is shooting with rifle all live on Fox News from Dallas,,,Low
31048,26,shooting,"Dallas protest turning into a war zone .. Protester shooting at cops, cops shooting protester.. Live right now on @cleveland19news",,,Low
31049,26,shooting,@JudgeJeanine @seanhannity @FoxNews obama insights protests in NY and shooting in Dallas,,,Low
31050,26,shooting,THERE WAS A PROTEST IN DOWNTOWN DALLAS ABOUT THE MURDERS THE PAST COUPLE DAYS AND SOMEONE STARTS SHOOTING I CANT HANDLE THIS,,,Low
31051,26,shooting,"@cnnbrk youre behind again.FOX is showing shooting in Dallas,cops down.LOSERS as usual.",,,Low
31052,26,shooting,"Shooting at protest in Dallas right now, and not one news outlet is reporting online, just on TV. Insane.",,,Low
31053,26,shooting,Zaaayum they shooting up in down town https://t.co/SfyHwdfxqk,,,Low
31054,26,shooting,Dallas where there are reports of shots fired during protest of officer-involving shootings in Baton Rouge and... https://t.co/HUvD2OZhLf,,,Low
31055,26,shooting,"my stepdad is at the Dallas riot right now, and heard shooting. I swear to God.",,,Low
31056,26,shooting,https://t.co/JqnSmYxvM4 now what good does more shooting do?,,,Low
31057,26,shooting,@BigBeastMarks Once again they shooting police in Dallas.. It's fixing to get crazy!!,,,Low
31058,26,shooting,Happening now: Dallas police block off parts of downtown where reports of a man shooting off a rifle at what was a peaceful protest.,,,Low
31059,26,shooting,"Well it seems like someones shooting officers in Dallas TX protests, time to be safe and watch your backs!",,,Low
31060,26,shooting,There is an officer involved shooting occurring right now in Downtown Dallas @CNN @dallasnews @AP,,,Low
31061,26,shooting,"Apparent shooting now in Dallas. Praying for America tonight. So much anger, so much hate. God heal our land. You are our only hope",,,Low
31062,26,shooting,@SHGrove90 serious question.  Are you referring to the Dallas protest shooting or Chi Chi's performance tonight?,,,Low
31063,26,shooting,Live stream of shooting at protest in Dallas a few minutes ago.  They don't have the shooter. https://t.co/eDolu4fqM5,,,Low
31064,26,shooting,Dallas needs to calm the Fuck Down! Shooting police is NOT THE FUCKN WAY!!!,,,Low
31065,26,shooting,My guess is Sniper in Dallas shooting during protest. Ban on guns right around the  corner.,,,Low
31066,26,shooting,There was an officer involved shooting during the protest here in Dallas. Wow,,,Low
31067,26,shooting,omg this cycle is never gonna end.. smh now a shooting in Dallas,,,Low
31068,26,shooting,Downtown Dallas has gone crazy..... Shots fired!!!  Damn police are shooting people!!!,,,Low
31069,26,shooting,Prayers for everyone to be safe in Dallas. Preliminary reports are that someone with a rifle was shooting at police officers.,,,Low
31070,26,shooting,holy fuckin shit people are shooting police in Dallas.... I understand protesting and wanting change but you don't go shoot innocent cops..,,,Low
31071,26,shooting,Hearing there's breaking news that there's shooting at a Dallas protest...,,,Low
31072,26,shooting,"All my activist friends in #TimesSquare #unionsquare #BLM demo, PLEASE STAY SAFE!! shooting in #Dallas, pls stay safe xox",,,Low
31073,26,shooting,Was going to Downtown Dallas to the rally and next thing you know they shooting??,,,Low
31074,26,shooting,"Nig nogs shooting in Dallas... the rest of the nig nogs run away.

https://t.co/OTErO9dUVx",,,Low
31075,26,shooting,Wow Dallas! Wow! Crazy days here lately! Shooting going on right now down town. All over the news!Pray pray pray...,,,Low
31076,26,shooting,"Obama Said The Shootings Are Symptoms Of A ""Broader Set Of Racial Disparities"" In The Justice System... HE INCITES VIOLENCE! #Dallas",,,Low
31077,26,shooting,Praying for the officers &amp; responders dealing with the shooting in downtown Dallas.,,,Low
31078,26,shooting,Now a shooting in Dallas...police officers down ? BLUE LIVES MATTER ???? ... THIS IS the Obama's administration Legacy ..,,,Low
31079,26,shooting,"RT @CleverlyChloe: They're shooting at protestors in downtown Dallas yo, Jesus coming in the am. I'm going to pray",,,Low
31080,26,shooting,"People go protest in Downtown Dallas and there's a shooting. Good job guys, hope yall proved yalls point",,,Low
31081,26,shooting,@Mr_Dudecool @scottienhughes @ChunkyTWshngtn if this is truly the case you can be assured Dallas cops will be shooting back &amp; much harder,,,Low
31082,26,shooting,?Looked like 4 cops were down.? Shooting at rally in Dallas. https://t.co/35hu28mX47,,,Low
31083,26,shooting,"oh my god they are shooting in Dallas, you can hear the gunshots. Stay safe. Be Cautious. Record.",,,Low
31084,26,shooting,@JamesBakeman everything is unfolding right now. I think someone starting shooting at police in Dallas,,,Low
31085,26,shooting,They shooting cops in the city ??? Dallas on some other shit,,,Low
31086,26,shooting,"Wow, shooting in downtown Dallas at anti-police rally.   Guess people are happy the police are there now.  #whatsthisworldcomingto?",,,Low
31087,26,shooting,Shooting in downtown Dallas at peaceful march... https://t.co/NOOdOjPKPy,,,Low
31088,26,shooting,@TrumpTrain8 @pzf This is insane bullshit people shooting up Dallas and new york,,,Low
31089,26,shooting,RT @chegarty15: Shooting cops is not the best way to protest... #Dallas,,,Low
31090,26,shooting,So y'all in Dallas are out protesting the police but when people start shooting y'all run and the cops line up in front of u to protect u.,,,Low
31091,26,shooting,"Damn, sounds like folks are shooting at cops in Dallas. Hearing they may be dead/fatally injured. That's not the solution at all",,,Low
31092,26,shooting,Follow KDFW Dallas for livestream of news from protest march shooting in Downtown Dallas https://t.co/iqFtb01Z47,,,Low
31093,26,shooting,There's literally a shooting in the Dallas protest omg be safe!,,,Low
31094,26,shooting,shooting multiple cops in Dallas is no way to protest. that pisses me off,,,Low
31095,26,shooting,Please pray for Dallas. Happening now. Violence and shooting from protest rally for what happened in Baton Rouge. https://t.co/0s5XtwqXYZ,,,Low
31096,26,shooting,"This shit crazy y'all @FoxNews there is a ""shooting"" in Dallas, please let this stop, we need to love one another not hate and kill",,,Low
31097,26,shooting,Democrat voters shooting cops in Dallas. Thx Obama for starting another riot. If true any empathy for black victims is gone. Wtf,,,Low
31098,26,shooting,@LaRazon_Bolivia @elnuevoherald SHOOTING at Dallas protest march. police officer probably shot.,,,Low
31099,26,shooting,#Dallas Shooting #blm is a terrorist group. That's all.@FoxNews,,,Low
31100,26,shooting,Makes no sense have a rally to rebel against cops shooting blacks then shoot up downtown dallas??? Stupid people,,,Low
31101,26,shooting,RT @arcangelcrowe: #DallasShooting BREAKING! Police Shooting At Dallas Airport Caught On Cell Phone Video!: The ... https://t.co/W0liIWZwxI?,,,Low
31102,26,shooting,"#dallaspoliceshooting�
�amazing coverage https://t.co/NL71g2s0io",,,Low
31103,26,shooting,An officer has been shot in downtown Dallas at a protest for the shootings from the past few days. DON'T BE WHAT YOU'RE FIGHTING TO STOP.,,,Low
31104,26,shooting,LIVE: Protests of police shootings in Dallas via @wfaachannel8 https://t.co/t8NYH2aYNP,,,Low
31105,26,shooting,My heart is so sad watching Dallas tonight. Can we please stop shooting each other?,,,Low
31106,26,shooting,"Damn, they shooting in Dallas smh. Niggas tired of this shit",,,Low
31107,26,shooting,my mom is currently in Dallas two blocks away from the shooting,,,Low
31108,26,shooting,Awwww shit....... They shooting at protestors in Dallas!!!! Two officers been shot!!! Hell naw!!! Too close to home!!!!,,,Low
31109,26,shooting,Yeah cause shooting cops is a really good way to promote change and help your cause  #Dallas,,,Low
31110,26,shooting,There's been a shooting in #Dallas tonight. This is a little too close to home... still seeing if there are any details.,,,Low
31111,26,shooting,We are on live with this shooting in Dallas. Go to https://t.co/bA01zDDyvI to watch the live stream. #dallasshooting https://t.co/70VJaMaBps,,,Low
31112,26,shooting,"live #breaking coverage of shooting in downtown Dallas, now @CBSDFW",,,Low
31113,26,shooting,"How is shooting cops in Dallas justice for whatever may have happened elsewhere?
It is not.
#BlueLivesMatter",,,Low
31114,26,shooting,People are idiots the cops in Dallas are trying to clear an after #dallasshooting when some jackass shoots at these cops &amp; so locals are,,,Low
31115,26,shooting,A couple miles away is the shooting in Dallas can hear sirens.Praying right now everyone's alright,,,Low
31116,26,shooting,Again off the feeds confirmed from Dallas PD TWO OFFICERS not three shot. @CBSMiami #ProtestShooting,,,Low
31117,26,shooting,Protester(s) shooting at police in Dallas Tx. Officers down. @FoxNews accidentally showed an officer down and not moving.,,,Low
31118,26,shooting,#BreakingNews Multiple police officers down in #Dallas A man took a rifle to a protest of this week's shootings in Louisiana &amp; Minnesota,,,Low
31119,26,shooting,Shooting in Dallas just happened. Two unidentified people are down.,,,Low
31120,26,shooting,Dallas Morning News editorial on the police shootings https://t.co/LYcxJsmfwH,,,Low
31121,26,shooting,@FoxNews reporting 2 officers shot in #Dallas #policeshooting #bluelivesmatter,,,Low
31122,26,shooting,I'm assuming that those who are mad for the shooting of #AltonSterling are against the shooting of the 2 cops in Dallas tonight?,,,Low
31123,26,shooting,Stay away from Downtown Dallas! Man with Rifle shooting! Reports are 2 Officers are shot. #BREAKING,,,Low
31124,26,shooting,"#KellyFile confirms 2 officers shot in Dallas 
Are you vultures happy now ? #policeshootings",,,Low
31125,26,shooting,#policeshootings Two police officers just shot at Dallas protest !!,,,Low
31126,26,shooting,Dallas tries to have a protest downtown and a shooting breaks out...how crazy is that....,,,Low
31127,26,shooting,Two officers shot at Dallas protest. Someone shooting cops now. Damn.,,,Low
31128,26,shooting,Protests all over the country over the police killings of two black men. In Dallas currently there is a shooter shooting at protesters,,,Low
31129,26,shooting,@JoelHoesteen they are shooting cops in Dallas at a protest. Look at my RT,,,Low
31130,26,shooting,"@AllWolvesMatter #dallas shooting~yes, it's obi's legacy &amp; hillie's inheritance: we need to bring order back to America!",,,Low
31131,26,shooting,What is rioting in Dallas and New York and shooting cops gonna do that doesn't make anyone take you seriously use words #goddamn,,,Low
31132,26,shooting,"Shooting in Dallas, and people just want to get it on their cell phones. That's what's wrong with America.",,,Low
31133,26,shooting,I can hear the sirens heading to this stupid shooting in Dallas. Our society is so F'd right now.,,,Low
31134,26,shooting,#BREAKING Reports: shots fired downtown #Dallas during march against 2 deadly shootings by police officers elsewhere https://t.co/biVzI0UmsJ,,,Low
31135,26,shooting,@pamelacolloff Do you mean the Dallas cops that have just been shot when referring to police shootings?,,,Low
31136,26,shooting,.@BarackObama Dallas officer shootings is a direct result of your incitement without knowing facts. #BlueLivesMatter,,,Low
31137,26,shooting,What is happening in Dallas.... Shooting innocent cops doesn't bring change. #AllLivesMatter. #KillingIsntChange feeling disgusted.,,,Low
31138,26,shooting,"All for protesting gun violence and racist cops, but bringing a gun and shooting cops doesn't exactly get the right message across. #Dallas",,,Low
